,speed
24828,51.831665
24829,4.2467265
24830,128.77396
24831,94.77894
24832,20.761425
24833,5.9139013
24834,5.719524
24835,133.29254
24836,7.999757
24837,11.526556
24838,105.604416
24839,54.702957
24840,90.011406
24841,95.5424
24842,10.445289
24843,71.287056
24844,-2.1621413
24845,118.319084
24846,103.54311
24847,17.729055
24848,154.34457
24849,94.3716
24850,96.655136
24851,67.72785
24852,32.710293
24853,10.173109
24854,139.46953
24855,9.606283
24856,16.45677
24857,62.451817
24858,23.680626
24859,68.01238
24860,29.506704
24861,61.61091
24862,45.037037
24863,19.323673
24864,97.56876
24865,99.3109
24866,54.184433
24867,15.584358
24868,64.17847
24869,119.6242
24870,36.623726
24871,51.68546
24872,51.337143
24873,126.003876
24874,114.54143
24875,27.091633
24876,39.155388
24877,44.965614
24878,52.965393
24879,117.337814
24880,16.786472
24881,4.808162
24882,31.185127
24883,63.525482
24884,14.293075
24885,128.75908
24886,42.01386
24887,106.18636
24888,12.897801
24889,81.92542
24890,41.778275
24891,33.17104
24892,125.227776
24893,136.48996
24894,82.30667
24895,107.618744
24896,39.608406
24897,75.200356
24898,84.04866
24899,139.64249
24900,90.83606
24901,35.68763
24902,103.89614
24903,129.3216
24904,111.59331
24905,118.568665
24906,103.59567
24907,88.16116
24908,88.50897
24909,76.12266
24910,87.67968
24911,64.08648
24912,129.45259
24913,127.7933
24914,45.916454
24915,59.490208
24916,47.01589
24917,130.37978
24918,117.77999
24919,131.73206
24920,115.607605
24921,113.182274
24922,37.95976
24923,62.15193
24924,76.24237
24925,106.53447
24926,123.60828
24927,11.43993
24928,83.66655
24929,54.65333
24930,102.7197
24931,78.22936
24932,14.903657
24933,51.41103
24934,12.098663
24935,90.961555
24936,46.04377
24937,108.38178
24938,12.185924
24939,22.916582
24940,73.59688
24941,80.27677
24942,57.28723
24943,136.26268
24944,74.54337
24945,23.489225
24946,63.344845
24947,62.093533
24948,108.348526
24949,40.03205
24950,17.739693
24951,112.54661
24952,147.33664
24953,135.22783
24954,44.316307
24955,21.480036
24956,136.02045
24957,132.12527
24958,21.16736
24959,42.427963
24960,34.933983
24961,122.06568
24962,120.50743
24963,38.28149
24964,62.697613
24965,51.274654
24966,50.54997
24967,126.12052
24968,25.495245
24969,97.66459
24970,132.09491
24971,78.45225
24972,43.110233
24973,16.280113
24974,43.722904
24975,105.8061
24976,47.842915
24977,53.96828
24978,94.24496
24979,77.342865
24980,139.17537
24981,123.75539
24982,144.63379
24983,44.774963
24984,135.86803
24985,102.66294
24986,93.584816
24987,109.97751
24988,74.959366
24989,137.66302
24990,97.46952
24991,138.2798
24992,124.84227
24993,105.12988
24994,120.086
24995,93.69961
24996,101.49756
24997,37.20046
24998,30.035204
24999,36.89879
25000,88.729935
25001,39.949436
25002,49.04837
25003,102.64613
25004,60.949314
25005,33.982372
25006,121.447586
25007,119.40384
25008,93.44051
25009,14.266685
25010,43.01155
25011,131.88737
25012,53.08987
25013,94.844536
25014,46.695915
25015,10.111744
25016,30.922634
25017,112.905945
25018,95.47527
25019,36.262806
25020,119.529854
25021,98.0542
25022,13.57651
25023,100.88446
25024,60.041252
25025,50.509163
25026,40.283836
25027,40.50099
25028,29.94055
25029,145.36168
25030,32.600235
25031,59.63135
25032,108.22515
25033,79.48401
25034,4.488233
25035,94.38886
25036,154.0374
25037,132.51805
25038,91.66931
25039,128.42729
25040,62.211296
25041,124.29158
25042,21.420023
25043,53.188145
25044,22.261955
25045,144.71303
25046,90.73998
25047,143.96054
25048,73.975746
25049,42.791973
25050,127.3278
25051,136.19171
25052,10.641908
25053,73.268196
25054,130.75482
25055,57.507107
25056,100.98225
25057,79.04096
25058,18.7279
25059,36.909714
25060,66.57158
25061,48.57552
25062,9.188105
25063,137.8306
25064,85.45062
25065,68.26648
25066,90.40481
25067,16.849768
25068,11.366825
25069,75.08358
25070,34.05132
25071,58.272793
25072,7.529438
25073,17.431993
25074,100.53326
25075,130.57202
25076,14.992514
25077,31.800018
25078,115.74167
25079,4.3731523
25080,38.376923
25081,34.01307
25082,55.018196
25083,-0.6750565
25084,33.93667
25085,124.91559
25086,110.337425
25087,63.09337
25088,52.20651
25089,132.41177
25090,27.731382
25091,11.845628
25092,59.67956
25093,5.365896
25094,26.886652
25095,54.66888
25096,19.994007
25097,12.834859
25098,87.556175
25099,9.619432
25100,16.287138
25101,73.67519
25102,28.144613
25103,38.713303
25104,70.366806
25105,27.423138
25106,16.929802
25107,117.158516
25108,140.01424
25109,17.770496
25110,124.21858
25111,44.0074
25112,95.9893
25113,138.67847
25114,98.595
25115,104.618164
25116,15.298626
25117,98.83361
25118,30.265184
25119,95.04833
25120,43.62537
25121,70.4617
25122,56.061535
25123,7.1013856
25124,16.960138
25125,65.94345
25126,103.709755
25127,63.861908
25128,97.09238
25129,112.62901
25130,17.655878
25131,111.07396
25132,123.76882
25133,125.51798
25134,67.26935
25135,-4.50222
25136,73.137085
25137,66.483894
25138,110.62926
25139,15.894771
25140,114.948166
25141,27.030712
25142,112.23348
25143,59.333675
25144,70.153946
25145,118.8633
25146,131.04138
25147,125.21706
25148,99.75219
25149,97.628174
25150,55.781345
25151,108.33094
25152,55.522316
25153,52.55689
25154,113.33639
25155,87.29009
25156,31.519499
25157,71.37073
25158,105.18897
25159,133.29736
25160,22.119698
25161,147.36984
25162,41.200054
25163,120.424774
25164,110.18203
25165,97.619774
25166,116.66906
25167,121.51924
25168,19.475597
25169,153.01584
25170,56.373844
25171,48.568844
25172,63.623337
25173,65.89318
25174,18.569828
25175,93.88845
25176,92.38388
25177,67.63829
25178,40.842537
25179,74.01444
25180,111.80832
25181,95.973854
25182,112.476845
25183,104.137856
25184,135.81882
25185,15.536408
25186,72.62756
25187,69.00161
25188,120.05794
25189,105.63398
25190,118.66869
25191,155.02199
25192,117.83095
25193,128.72873
25194,128.35483
25195,46.59127
25196,146.36745
25197,112.539276
25198,98.354836
25199,76.990234
25200,21.710045
25201,42.300144
25202,46.090015
25203,56.16103
25204,18.643293
25205,21.789337
25206,16.698679
25207,46.86208
25208,125.03569
25209,38.648556
25210,29.119783
25211,28.351725
25212,99.42897
25213,143.17299
25214,131.43822
25215,101.393745
25216,7.3356047
25217,2.0964293
25218,77.04791
25219,12.700733
25220,131.36089
25221,69.0351
25222,20.547798
25223,43.967125
25224,52.493248
25225,90.60364
25226,16.663527
25227,122.96176
25228,97.17823
25229,152.29938
25230,21.645613
25231,115.667656
25232,149.22131
25233,27.440197
25234,65.5642
25235,141.47856
25236,91.39595
25237,110.982994
25238,132.66881
25239,141.04062
25240,66.085526
25241,27.01005
25242,136.05025
25243,54.25067
25244,87.55077
25245,141.2423
25246,70.754814
25247,128.20425
25248,5.398185
25249,15.833517
25250,150.0786
25251,68.74092
25252,4.680763
25253,111.05651
25254,97.770004
25255,112.121765
25256,51.39948
25257,119.066574
25258,126.07559
25259,10.842111
25260,3.6230335
25261,105.65599
25262,38.520187
25263,84.32202
25264,48.074802
25265,9.284089
25266,69.50924
25267,32.50858
25268,14.128487
25269,72.515526
25270,5.3327856
25271,70.888435
25272,49.387096
25273,125.51663
25274,60.59329
25275,77.69335
25276,67.48855
25277,70.4011
25278,79.60488
25279,18.028059
25280,122.91969
25281,23.756226
25282,13.917412
25283,139.84448
25284,37.85362
25285,58.595387
25286,14.237382
25287,59.832146
25288,51.929836
25289,49.336525
25290,47.94277
25291,67.12426
25292,14.905399
25293,139.61467
25294,59.179787
25295,48.5019
25296,22.340702
25297,106.647896
25298,56.60782
25299,75.6455
25300,66.929245
25301,79.80563
25302,142.79538
25303,24.920712
25304,59.344467
25305,118.64955
25306,50.899803
25307,56.525845
25308,151.31187
25309,127.10556
25310,29.233677
25311,32.481567
25312,29.30773
25313,30.664215
25314,115.82711
25315,28.247065
25316,137.29085
25317,111.73639
25318,72.47146
25319,6.5075655
25320,17.210691
25321,3.1278868
25322,74.887314
25323,6.591347
25324,61.98522
25325,31.63232
25326,109.62561
25327,75.743355
25328,106.718285
25329,28.900267
25330,15.943122
25331,126.35846
25332,1.2284133
25333,69.578835
25334,29.939514
25335,102.61272
25336,120.53586
25337,88.88106
25338,48.506763
25339,68.210945
25340,61.2633
25341,114.60239
25342,-0.8891999
25343,97.66567
25344,51.33718
25345,75.16536
25346,19.096418
25347,83.43523
25348,58.048378
25349,87.01722
25350,141.09674
25351,79.79117
25352,101.462296
25353,161.22139
25354,64.1699
25355,124.68104
25356,63.46344
25357,136.95522
25358,61.545692
25359,113.811966
25360,67.743256
25361,22.49603
25362,45.500168
25363,17.012054
25364,75.98368
25365,9.972304
25366,155.31058
25367,130.20195
25368,106.8127
25369,49.297832
25370,55.382904
25371,90.54477
25372,102.79713
25373,148.18811
25374,139.83492
25375,31.071308
25376,113.09095
25377,98.7882
25378,52.462452
25379,48.84754
25380,121.88206
25381,2.5777676
25382,128.07036
25383,38.81185
25384,58.41101
25385,40.423866
25386,59.03291
25387,67.545555
25388,113.6421
25389,103.66352
25390,78.38696
25391,81.0509
25392,25.81955
25393,27.580664
25394,83.25216
25395,80.18367
25396,117.75596
25397,16.309402
25398,60.31967
25399,129.55003
25400,128.20334
25401,27.439882
25402,65.21541
25403,86.12645
25404,84.78338
25405,105.80338
25406,87.76477
25407,51.51683
25408,126.259796
25409,114.64638
25410,53.79312
25411,89.57643
25412,33.852654
25413,13.866889
25414,10.4008
25415,12.710541
25416,29.996939
25417,95.24794
25418,60.101673
25419,7.4579587
25420,82.92681
25421,79.69861
25422,97.10823
25423,140.4624
25424,38.1695
25425,30.383217
25426,138.96805
25427,120.49222
25428,112.80302
25429,152.94443
25430,131.5486
25431,20.96542
25432,117.794876
25433,132.37097
25434,90.415924
25435,132.35818
25436,57.657356
25437,100.06001
25438,106.35838
25439,89.06982
25440,122.76224
25441,28.889172
25442,94.515785
25443,38.341827
25444,36.20781
25445,62.415936
25446,133.44603
25447,10.753854
25448,115.65961
25449,74.063286
25450,39.637756
25451,58.632465
25452,148.15207
25453,129.92638
25454,51.82939
25455,99.093544
25456,-1.5057552
25457,109.53485
25458,25.376528
25459,89.77461
25460,117.53883
25461,138.7866
25462,6.6708956
25463,59.869606
25464,135.57373
25465,109.689064
25466,131.927
25467,13.958053
25468,46.63459
25469,22.334003
25470,4.6303506
25471,35.338833
25472,127.349594
25473,2.483005
25474,46.21237
25475,53.556435
25476,29.217957
25477,15.18342
25478,132.63513
25479,23.08676
25480,135.47377
25481,62.87651
25482,106.64937
25483,116.30649
25484,42.06476
25485,76.467896
25486,31.715103
25487,28.031403
25488,139.35187
25489,16.297379
25490,103.828156
25491,119.42122
25492,32.045258
25493,58.91375
25494,15.409498
25495,4.0993137
25496,118.4597
25497,147.39427
25498,146.22208
25499,29.914068
25500,16.711237
25501,75.675415
25502,4.926494
25503,134.85211
25504,14.408761
25505,30.833807
25506,135.81631
25507,140.42944
25508,97.18101
25509,100.301926
25510,50.016644
25511,123.99105
25512,66.91952
25513,48.32628
25514,117.58877
25515,66.78552
25516,71.442604
25517,-3.600552
25518,118.06281
25519,85.96727
25520,14.652234
25521,108.295166
25522,89.69314
25523,17.965992
25524,0.8166199
25525,143.79066
25526,12.659983
25527,76.43442
25528,16.003267
25529,26.175016
25530,5.862772
25531,139.31654
25532,45.42006
25533,26.074518
25534,76.347694
25535,27.314634
25536,109.60925
25537,24.511759
25538,38.52889
25539,102.769196
25540,87.29015
25541,93.95687
25542,-1.2861297
25543,57.286015
25544,98.52348
25545,56.20009
25546,85.67351
25547,81.80245
25548,106.5688
25549,21.65613
25550,96.95009
25551,69.3135
25552,94.496414
25553,46.29746
25554,19.14959
25555,104.78362
25556,96.6533
25557,79.78199
25558,39.25612
25559,11.81097
25560,119.259674
25561,106.59948
25562,28.454144
25563,63.931458
25564,52.656677
25565,109.01452
25566,6.1135845
25567,16.810871
25568,119.65371
25569,45.38722
25570,78.36672
25571,2.504193
25572,56.99268
25573,150.55687
25574,29.544615
25575,16.898113
25576,15.746823
25577,8.132543
25578,28.851522
25579,13.663544
25580,22.913319
25581,8.2793455
25582,36.690933
25583,92.899925
25584,67.73981
25585,138.444
25586,63.53393
25587,125.736374
25588,92.97834
25589,64.056564
25590,114.52671
25591,40.370747
25592,98.421814
25593,10.515337
25594,127.42506
25595,130.97462
25596,95.15686
25597,44.150337
25598,31.676266
25599,112.86335
25600,133.56676
25601,89.43216
25602,85.93784
25603,39.89201
25604,61.314545
25605,9.6406355
25606,132.91507
25607,52.680573
25608,94.758835
25609,89.40467
25610,125.46206
25611,117.687454
25612,133.36398
25613,83.122986
25614,117.64085
25615,91.85155
25616,121.435936
25617,38.27927
25618,36.903545
25619,119.85306
25620,31.53078
25621,125.79205
25622,79.5399
25623,75.213326
25624,38.469646
25625,104.09319
25626,25.873386
25627,133.1476
25628,63.20796
25629,18.624971
25630,124.02332
25631,29.467888
25632,130.9829
25633,73.045204
25634,16.721783
25635,67.4309
25636,147.3618
25637,4.1520042
25638,92.51698
25639,0.89693797
25640,96.76671
25641,66.64787
25642,20.154997
25643,1.9356511
25644,129.65303
25645,8.123236
25646,44.579315
25647,146.05101
25648,22.087765
25649,9.101503
25650,131.38945
25651,111.7997
25652,83.63745
25653,86.130646
25654,15.399107
25655,130.34363
25656,120.674904
25657,119.030945
25658,70.18334
25659,20.622883
25660,61.51098
25661,103.070435
25662,83.81339
25663,114.84086
25664,68.85222
25665,62.64341
25666,-0.3729927
25667,24.902206
25668,58.07535
25669,42.95614
25670,145.08301
25671,125.62492
25672,81.91629
25673,135.505
25674,18.163818
25675,72.72503
25676,119.70744
25677,22.068703
25678,80.9197
25679,12.507532
25680,78.58921
25681,42.19691
25682,27.240164
25683,74.72754
25684,14.76192
25685,65.2331
25686,75.6295
25687,35.06668
25688,117.21822
25689,12.457567
25690,2.860128
25691,111.62788
25692,20.854235
25693,104.24081
25694,142.67343
25695,121.11529
25696,75.53311
25697,30.43709
25698,124.09038
25699,117.68609
25700,87.77476
25701,20.248096
25702,62.742016
25703,86.08222
25704,16.881998
25705,138.93263
25706,108.481316
25707,82.96746
25708,10.964446
25709,33.97865
25710,138.2882
25711,93.454254
25712,50.54113
25713,105.33415
25714,106.74428
25715,52.9424
25716,131.49777
25717,23.129683
25718,44.584705
25719,109.413124
25720,127.759796
25721,37.965702
25722,41.353207
25723,60.19427
25724,140.00887
25725,21.90237
25726,111.842384
25727,13.703124
25728,112.39617
25729,15.76971
25730,136.5796
25731,91.57382
25732,52.73286
25733,77.79458
25734,11.002229
25735,74.63297
25736,139.26923
25737,114.953835
25738,71.35423
25739,154.279
25740,54.760147
25741,53.399242
25742,84.533585
25743,14.486619
25744,36.91872
25745,33.169727
25746,16.864777
25747,103.649506
25748,50.96398
25749,157.32588
25750,117.44085
25751,123.99749
25752,89.83439
25753,106.63528
25754,149.82794
25755,145.31693
25756,50.82336
25757,27.489574
25758,22.74766
25759,43.43101
25760,108.86732
25761,29.927683
25762,131.19017
25763,50.886417
25764,62.873615
25765,147.05348
25766,25.654764
25767,67.41151
25768,81.295364
25769,44.887806
25770,55.769913
25771,89.35074
25772,110.3684
25773,126.641396
25774,11.01928
25775,45.1507
25776,11.961873
25777,47.56927
25778,74.177444
25779,110.52714
25780,96.35022
25781,69.94498
25782,73.238235
25783,95.43188
25784,9.997381
25785,43.206245
25786,87.87342
25787,71.128265
25788,92.3553
25789,132.50357
25790,140.15219
25791,12.572006
25792,102.398254
25793,87.498184
25794,131.54979
25795,53.46152
25796,75.890076
25797,69.81427
25798,76.55275
25799,128.68883
25800,139.05133
25801,13.482878
25802,64.11897
25803,137.53052
25804,149.18028
25805,151.50748
25806,7.8296404
25807,18.338718
25808,8.315327
25809,131.71635
25810,39.615917
25811,119.58681
25812,130.01996
25813,27.701805
25814,85.99927
25815,138.39806
25816,106.85304
25817,70.77976
25818,123.7503
25819,113.94087
25820,20.350105
25821,101.11062
25822,81.813225
25823,82.402405
25824,107.31147
25825,133.92697
25826,34.134407
25827,97.848175
25828,42.18501
25829,126.81437
25830,131.21924
25831,131.85513
25832,9.7764435
25833,14.271495
25834,124.10703
25835,82.64477
25836,113.639885
25837,53.988876
25838,107.57041
25839,108.03768
25840,72.719406
25841,138.52515
25842,89.76788
25843,51.483727
25844,83.75895
25845,60.207703
25846,14.829582
25847,77.38463
25848,102.9608
25849,130.14163
25850,15.656289
25851,22.684292
25852,108.784164
25853,135.55646
25854,52.235435
25855,137.11987
25856,82.83051
25857,102.33482
25858,38.93373
25859,150.30391
25860,124.114265
25861,121.97452
25862,121.18305
25863,80.474396
25864,40.861492
25865,116.51645
25866,93.58705
25867,86.45118
25868,8.491453
25869,86.78975
25870,25.84036
25871,11.336224
25872,67.283455
25873,49.696873
25874,94.72694
25875,56.098885
25876,16.678867
25877,98.78046
25878,51.37257
25879,97.217896
25880,106.42454
25881,114.59024
25882,55.134613
25883,72.15981
25884,33.665874
25885,79.8483
25886,51.428898
25887,46.385223
25888,111.72792
25889,80.30096
25890,51.60745
25891,42.660786
25892,127.784294
25893,12.048121
25894,76.38225
25895,112.878944
25896,58.43505
25897,123.18043
25898,105.985405
25899,81.449875
25900,60.998165
25901,85.25609
25902,68.15933
25903,29.35064
25904,19.813837
25905,79.7583
25906,0.6249523
25907,30.264196
25908,69.836006
25909,13.885745
25910,85.24956
25911,109.898125
25912,131.72859
25913,19.397455
25914,50.99736
25915,60.10999
25916,18.701794
25917,116.64609
25918,107.34077
25919,114.047264
25920,100.2778
25921,17.689892
25922,15.136204
25923,87.416824
25924,125.4889
25925,102.919334
25926,127.47042
25927,58.427452
25928,72.23047
25929,27.498163
25930,8.860592
25931,52.241196
25932,95.509735
25933,52.459347
25934,96.31703
25935,3.755069
25936,62.5997
25937,138.59506
25938,33.445362
25939,9.219275
25940,51.008144
25941,70.88668
25942,26.870079
25943,119.824
25944,117.08544
25945,150.60133
25946,36.529037
25947,5.8606367
25948,85.9975
25949,32.15909
25950,119.37254
25951,87.65026
25952,140.20602
25953,131.31885
25954,81.41431
25955,52.547344
25956,141.82852
25957,77.63851
25958,97.08186
25959,14.66832
25960,21.739985
25961,66.90159
25962,137.803
25963,128.9102
25964,103.10063
25965,64.13207
25966,51.77223
25967,127.45502
25968,128.75012
25969,140.40472
25970,93.87597
25971,131.21667
25972,12.093394
25973,151.34862
25974,80.270325
25975,105.09415
25976,118.84175
25977,141.59515
25978,101.90217
25979,49.898697
25980,11.978516
25981,38.122726
25982,105.12517
25983,99.14761
25984,8.507157
25985,113.209145
25986,96.50815
25987,45.211285
25988,27.283102
25989,87.680244
25990,99.9756
25991,137.42218
25992,104.77888
25993,130.91551
25994,49.572594
25995,135.70175
25996,16.707035
25997,116.296776
25998,61.029194
25999,35.84823
26000,110.83328
26001,34.902454
26002,22.784523
26003,38.77408
26004,7.4178276
26005,46.315357
26006,60.743042
26007,53.313686
26008,50.036045
26009,11.795295
26010,10.780922
26011,143.66469
26012,111.15647
26013,19.835197
26014,10.30749
26015,136.5381
26016,118.02348
26017,68.22242
26018,29.792736
26019,85.98962
26020,-1.0804207
26021,62.706886
26022,66.27583
26023,126.53621
26024,73.761215
26025,121.844925
26026,74.188286
26027,52.34475
26028,74.11574
26029,111.579346
26030,-0.6377051
26031,72.51875
26032,150.71263
26033,30.492563
26034,68.254105
26035,24.981672
26036,11.196941
26037,87.72993
26038,20.69427
26039,30.794285
26040,92.73127
26041,105.65714
26042,78.379425
26043,16.389042
26044,102.17028
26045,38.706284
26046,123.43704
26047,141.7881
26048,24.653383
26049,0.88424844
26050,71.92539
26051,130.0963
26052,67.06271
26053,95.59708
26054,136.62457
26055,24.999071
26056,74.50211
26057,44.713993
26058,134.51328
26059,125.938705
26060,79.05283
26061,141.74428
26062,36.321102
26063,2.5918214
26064,73.35968
26065,27.556704
26066,136.885
26067,46.78367
26068,13.197329
26069,50.277054
26070,134.71066
26071,126.814224
26072,65.682205
26073,25.218262
26074,125.29258
26075,40.75787
26076,33.61578
26077,99.33807
26078,49.374737
26079,39.7764
26080,87.01061
26081,68.917435
26082,102.21907
26083,139.24826
26084,157.53554
26085,92.14805
26086,92.85772
26087,113.41172
26088,76.72684
26089,28.209131
26090,153.25784
26091,116.06901
26092,57.191555
26093,43.44391
26094,88.58041
26095,31.404749
26096,79.54516
26097,51.69481
26098,111.49766
26099,106.08563
26100,96.83794
26101,111.03023
26102,25.75854
26103,107.58675
26104,30.64789
26105,69.6742
26106,112.686676
26107,87.45856
26108,57.05994
26109,1.7511822
26110,54.66018
26111,72.774666
26112,48.13366
26113,33.661694
26114,128.7152
26115,73.64217
26116,17.509779
26117,19.94732
26118,116.00099
26119,59.31085
26120,-0.4753444
26121,81.47298
26122,92.73522
26123,29.852959
26124,127.9948
26125,144.66124
26126,134.55446
26127,7.645415
26128,76.22963
26129,147.25948
26130,74.69203
26131,11.135347
26132,142.79369
26133,61.980988
26134,9.854486
26135,102.48689
26136,87.72337
26137,15.447735
26138,125.610435
26139,45.560215
26140,90.69596
26141,6.2104015
26142,92.79408
26143,63.340702
26144,3.3062556
26145,70.453835
26146,137.49231
26147,121.55615
26148,87.9118
26149,113.00486
26150,75.982376
26151,74.723946
26152,87.51481
26153,100.57688
26154,22.33517
26155,65.570564
26156,46.771088
26157,135.84485
26158,28.291874
26159,77.14715
26160,69.61629
26161,62.782578
26162,58.99308
26163,59.84358
26164,57.00852
26165,135.10675
26166,105.56318
26167,76.402374
26168,36.247597
26169,104.15037
26170,120.017555
26171,139.69057
26172,100.804016
26173,45.529076
26174,49.632378
26175,78.1879
26176,76.75533
26177,95.28867
26178,51.097145
26179,47.21227
26180,75.697945
26181,128.33514
26182,67.905396
26183,119.3918
26184,144.38007
26185,135.20839
26186,60.81895
26187,72.16322
26188,33.80588
26189,19.88057
26190,107.016716
26191,25.08392
26192,33.671852
26193,135.99069
26194,135.90312
26195,20.690401
26196,98.337036
26197,74.95438
26198,40.212807
26199,124.612526
26200,121.61586
26201,108.2855
26202,59.623882
26203,62.92063
26204,121.44352
26205,7.0587068
26206,95.194595
26207,60.465923
26208,57.70078
26209,98.99847
26210,8.131749
26211,117.15808
26212,138.03099
26213,27.69453
26214,7.1147203
26215,77.06363
26216,5.4134097
26217,83.990906
26218,59.558273
26219,6.9135847
26220,122.43755
26221,22.08396
26222,28.600142
26223,87.96682
26224,117.63735
26225,44.92152
26226,28.806664
26227,86.52368
26228,7.62253
26229,17.124907
26230,27.553255
26231,132.55621
26232,107.925255
26233,103.28083
26234,82.17442
26235,15.884454
26236,142.32079
26237,81.86835
26238,134.95439
26239,4.6781754
26240,108.288506
26241,151.55351
26242,118.89389
26243,14.186226
26244,61.245052
26245,39.23647
26246,32.47647
26247,69.00061
26248,110.556244
26249,130.32472
26250,82.35645
26251,9.291352
26252,34.76051
26253,79.490875
26254,96.05006
26255,95.024506
26256,130.14163
26257,57.568325
26258,55.90832
26259,133.42972
26260,87.53011
26261,67.55632
26262,80.391716
26263,90.135155
26264,108.31141
26265,46.98977
26266,100.48521
26267,131.33849
26268,103.85091
26269,115.980354
26270,107.42452
26271,70.521095
26272,140.47043
26273,76.865944
26274,22.918861
26275,3.1091173
26276,42.931423
26277,38.34878
26278,89.62221
26279,117.110825
26280,39.341484
26281,68.62643
26282,76.95606
26283,111.70154
26284,85.72485
26285,104.09637
26286,17.15991
26287,123.939415
26288,38.163418
26289,4.4963293
26290,55.41201
26291,6.7434387
26292,20.25672
26293,139.81749
26294,63.38707
26295,16.667868
26296,86.84963
26297,62.021904
26298,105.60454
26299,105.61043
26300,71.40626
26301,16.106928
26302,14.011132
26303,89.57419
26304,43.229923
26305,55.325993
26306,90.36985
26307,25.52685
26308,135.73685
26309,58.316288
26310,127.20555
26311,111.19669
26312,118.32315
26313,112.04831
26314,91.406456
26315,67.90243
26316,133.82315
26317,96.88009
26318,97.6619
26319,43.445854
26320,24.206472
26321,98.838036
26322,97.24936
26323,134.90637
26324,121.02818
26325,9.88278
26326,138.53302
26327,48.447422
26328,147.939
26329,95.71342
26330,85.24284
26331,44.887455
26332,121.963974
26333,70.26965
26334,89.02382
26335,140.04112
26336,84.81702
26337,92.7237
26338,94.57514
26339,31.127924
26340,53.27379
26341,83.68839
26342,30.679665
26343,71.489136
26344,93.24104
26345,121.39062
26346,43.67656
26347,36.74798
26348,22.631796
26349,29.847351
26350,41.48026
26351,25.225595
26352,97.24715
26353,85.701454
26354,109.430374
26355,138.84613
26356,111.69037
26357,3.3186097
26358,6.793995
26359,71.984344
26360,72.69346
26361,33.51012
26362,72.65853
26363,110.64146
26364,63.158653
26365,25.106249
26366,8.603855
26367,63.672806
26368,75.88038
26369,129.33401
26370,100.37254
26371,91.25002
26372,9.6711855
26373,7.8361936
26374,88.80787
26375,109.15258
26376,139.96158
26377,143.87753
26378,78.288506
26379,63.170307
26380,61.83711
26381,41.740604
26382,85.29995
26383,125.99512
26384,30.00392
26385,94.879814
26386,149.96074
26387,49.621986
26388,62.208218
26389,7.812874
26390,40.334312
26391,147.00117
26392,98.38541
26393,29.281471
26394,33.607372
26395,105.394165
26396,81.51277
26397,38.914112
26398,72.86389
26399,93.34524
26400,127.46435
26401,21.96439
26402,105.34514
26403,1.2852511
26404,110.42372
26405,120.46275
26406,93.68581
26407,91.84076
26408,124.62685
26409,26.598236
26410,8.972179
26411,9.054184
26412,132.8302
26413,138.77853
26414,73.39615
26415,21.827377
26416,61.503014
26417,34.414577
26418,21.789438
26419,91.827866
26420,31.503546
26421,68.91895
26422,63.340824
26423,151.97414
26424,22.145573
26425,124.541504
26426,28.365082
26427,37.513992
26428,10.118322
26429,60.738712
26430,135.66061
26431,43.445217
26432,121.077354
26433,133.89775
26434,77.59506
26435,123.41087
26436,109.25008
26437,45.217503
26438,15.020741
26439,81.034996
26440,144.58705
26441,117.14763
26442,117.61248
26443,74.41071
26444,112.57937
26445,43.67723
26446,32.265022
26447,108.031364
26448,71.18072
26449,87.45151
26450,84.76297
26451,74.81486
26452,118.27943
26453,-1.2696309
26454,31.580051
26455,140.74423
26456,106.94902
26457,72.67971
26458,75.155876
26459,53.98065
26460,48.570915
26461,85.91644
26462,128.93457
26463,70.110886
26464,83.78804
26465,66.297714
26466,90.26125
26467,140.1285
26468,59.47141
26469,116.307014
26470,153.15756
26471,20.967113
26472,61.58346
26473,85.65044
26474,110.73559
26475,51.969543
26476,114.44677
26477,84.303925
26478,29.389515
26479,1.0475011
26480,57.239166
26481,55.446793
26482,26.870161
26483,126.199326
26484,138.64427
26485,85.72447
26486,34.030552
26487,30.644184
26488,116.843636
26489,56.539318
26490,64.63205
26491,38.073883
26492,54.53384
26493,95.41996
26494,100.44612
26495,14.886755
26496,76.9696
26497,74.65537
26498,118.362915
26499,65.57711
26500,103.46283
26501,39.15765
26502,-0.46719784
26503,121.542946
26504,127.20239
26505,95.024155
26506,91.03729
26507,86.14904
26508,84.51796
26509,43.799828
26510,55.939846
26511,2.1621833
26512,55.411484
26513,49.921227
26514,97.15548
26515,130.3904
26516,60.346195
26517,17.439175
26518,8.286368
26519,39.933125
26520,124.18228
26521,33.186657
26522,59.192093
26523,19.85844
26524,55.14898
26525,27.239183
26526,13.985337
26527,53.98496
26528,96.07942
26529,17.913607
26530,15.181572
26531,37.448418
26532,79.629
26533,60.290943
26534,107.53427
26535,37.74921
26536,44.109932
26537,17.478058
26538,13.479258
26539,94.822266
26540,107.29119
26541,68.123436
26542,80.85918
26543,93.498474
26544,149.30731
26545,99.73226
26546,143.91385
26547,63.96728
26548,147.34583
26549,120.34404
26550,68.521576
26551,54.089256
26552,92.591385
26553,143.18318
26554,0.9570854
26555,62.61834
26556,137.30196
26557,74.945984
26558,104.92284
26559,51.461937
26560,109.27524
26561,140.23611
26562,98.31779
26563,20.532646
26564,72.94177
26565,39.103348
26566,17.136208
26567,133.41632
26568,92.43781
