a,action,reward
25411,3,0
25412,2,1
25413,3,1
25414,0,0
25415,0,0
25416,0,1
25417,0,1
25418,2,1
25419,2,1
25420,3,0
25421,0,-2
25422,1,0
25423,2,-1
25424,2,1
25425,3,1
25426,1,2
25427,3,-1
25428,1,2
25429,0,1
25430,2,0
25431,2,1
25432,3,0
25433,3,0
25434,3,1
25435,1,0
25436,3,1
25437,2,1
25438,1,1
25439,1,2
25440,3,1
25441,2,0
25442,0,1
25443,2,1
25444,2,1
25445,0,0
25446,0,1
25447,2,-2
25448,1,-2
25449,0,1
25450,2,-1
25451,0,-2
25452,1,1
25453,0,0
25454,3,0
25455,3,1
25456,2,-2
25457,3,1
25458,2,0
25459,0,1
25460,2,1
25461,1,1
25462,2,0
25463,0,0
25464,1,3
25465,3,1
25466,2,-1
25467,2,3
25468,3,3
25469,2,1
25470,0,3
25471,2,1
25472,3,0
25473,0,0
25474,2,-2
25475,1,2
25476,3,-1
25477,3,1
25478,2,1
25479,1,1
25480,3,1
25481,0,1
25482,3,0
25483,2,-1
25484,1,1
25485,2,1
25486,1,2
25487,0,-1
25488,0,1
25489,2,0
25490,2,-1
25491,1,2
25492,3,3
25493,0,1
25494,2,-1
25495,1,3
25496,2,1
25497,3,1
25498,3,1
25499,2,1
25500,2,1
25501,3,3
25502,3,3
25503,3,0
25504,2,-2
25505,0,1
25506,0,1
25507,2,-2
25508,2,1
25509,1,2
25510,1,2
25511,0,1
25512,2,1
25513,2,-2
25514,3,-1
25515,0,-1
25516,1,2
25517,2,2
25518,0,2
25519,1,2
25520,2,0
25521,3,1
25522,1,0
25523,0,3
25524,3,-2
25525,0,1
25526,0,3
25527,2,-1
25528,0,0
25529,1,2
25530,2,-2
25531,2,1
25532,0,1
25533,3,1
25534,2,1
25535,3,1
25536,0,0
25537,0,2
25538,2,0
25539,3,-5
25540,3,1
25541,1,2
25542,2,-1
25543,2,1
25544,0,1
25545,1,0
25546,3,1
25547,3,0
25548,2,-1
25549,3,-2
25550,1,1
25551,2,-2
25552,0,1
25553,2,-1
25554,3,1
25555,3,0
25556,3,1
25557,0,1
25558,1,3
25559,3,0
25560,3,1
25561,0,0
25562,2,-1
25563,0,-1
25564,1,3
25565,2,-1
25566,2,0
25567,0,1
25568,3,1
25569,3,-1
25570,3,0
25571,2,3
25572,1,1
25573,3,1
25574,3,1
25575,3,0
25576,1,3
25577,3,2
25578,1,1
25579,3,1
25580,2,-6
25581,2,-2
25582,1,2
25583,0,1
25584,0,0
25585,1,2
25586,3,-4
25587,3,1
25588,0,1
25589,1,2
25590,0,0
25591,1,-1
25592,3,1
25593,1,2
25594,2,1
25595,1,2
25596,2,-1
25597,2,1
25598,1,1
25599,3,1
25600,0,0
25601,3,1
25602,0,1
25603,3,2
25604,2,0
25605,1,-1
25606,1,0
25607,2,1
25608,1,1
25609,0,1
25610,0,-2
25611,1,2
25612,2,-2
25613,1,-4
25614,1,1
25615,0,-2
25616,0,1
25617,2,-1
25618,2,1
25619,2,-1
25620,3,1
25621,2,-1
25622,1,-2
25623,0,-2
25624,1,2
25625,0,1
25626,2,-1
25627,0,-1
25628,0,1
25629,0,-1
25630,3,1
25631,2,-1
25632,1,0
25633,2,0
25634,3,0
25635,1,1
25636,2,1
25637,0,0
25638,2,-3
25639,1,1
25640,2,-6
25641,3,3
25642,2,0
25643,1,1
25644,1,1
25645,1,0
25646,0,0
25647,3,1
25648,2,1
25649,2,0
25650,2,1
25651,1,2
25652,0,1
25653,0,-1
25654,2,1
25655,2,0
25656,3,0
25657,2,1
25658,2,-1
25659,3,1
25660,0,0
25661,3,-1
25662,2,-1
25663,0,-1
25664,3,3
25665,1,1
25666,3,-1
25667,1,2
25668,2,0
25669,2,0
25670,0,1
25671,0,1
25672,3,0
25673,0,1
25674,2,0
25675,2,1
25676,2,0
25677,2,1
25678,2,1
25679,3,1
25680,0,1
25681,1,2
25682,2,1
25683,0,2
25684,2,1
25685,3,1
25686,2,0
25687,1,1
25688,2,1
25689,1,1
25690,3,3
25691,1,1
25692,2,2
25693,1,2
25694,1,2
25695,3,1
25696,2,0
25697,0,0
25698,0,0
25699,1,2
25700,2,3
25701,3,1
25702,3,0
25703,0,3
25704,1,2
25705,1,2
25706,0,-1
25707,3,1
25708,0,0
25709,2,1
25710,3,0
25711,2,1
25712,0,1
25713,1,2
25714,2,1
25715,1,-2
25716,3,0
25717,2,1
25718,0,1
25719,0,1
25720,3,1
25721,1,-2
25722,3,0
25723,3,1
25724,2,-2
25725,2,3
25726,3,1
25727,1,2
25728,0,-2
25729,1,1
25730,2,-1
25731,0,1
25732,3,0
25733,0,1
25734,2,-1
25735,2,1
25736,2,1
25737,3,0
25738,0,1
25739,2,0
25740,1,1
25741,0,-3
25742,1,-1
25743,3,1
25744,2,1
25745,2,1
25746,1,1
25747,1,2
25748,0,1
25749,0,1
25750,2,2
25751,0,0
25752,2,1
25753,3,-1
25754,3,1
25755,3,1
25756,0,1
25757,2,-2
25758,1,2
25759,0,2
25760,3,1
25761,2,-2
25762,3,2
25763,0,1
25764,1,2
25765,1,2
25766,2,-2
25767,2,1
25768,2,0
25769,2,-5
25770,0,-1
25771,1,2
25772,2,2
25773,0,0
25774,1,1
25775,1,0
25776,2,-2
25777,1,0
25778,3,0
25779,0,1
25780,2,1
25781,0,1
25782,2,2
25783,2,0
25784,3,1
25785,1,2
25786,2,0
25787,2,0
25788,2,1
25789,1,0
25790,2,-1
25791,1,2
25792,3,1
25793,1,2
25794,0,-1
25795,2,1
25796,1,2
25797,3,0
25798,3,-1
25799,0,0
25800,1,1
25801,2,0
25802,0,-2
25803,2,-2
25804,2,1
25805,3,0
25806,3,2
25807,3,2
25808,2,0
25809,1,2
25810,0,1
25811,1,1
25812,1,1
25813,3,0
25814,1,2
25815,0,-6
25816,3,-1
25817,3,-1
25818,0,0
25819,0,-1
25820,3,1
25821,2,1
25822,2,1
25823,2,1
25824,0,1
25825,1,1
25826,0,1
25827,3,0
25828,3,-1
25829,2,1
25830,0,-2
25831,3,0
25832,2,-1
25833,3,-1
25834,2,1
25835,2,0
25836,3,1
25837,2,-1
25838,3,-1
25839,3,-2
25840,1,-1
25841,3,1
25842,1,2
25843,3,1
25844,0,1
25845,3,3
25846,0,1
25847,3,-2
25848,2,-1
25849,2,1
25850,2,2
25851,0,0
25852,1,0
25853,1,2
25854,3,0
25855,3,3
25856,3,1
25857,2,0
25858,3,1
25859,2,1
25860,2,0
25861,2,1
25862,2,1
25863,3,0
25864,3,1
25865,2,1
25866,1,1
25867,1,-2
25868,3,3
25869,0,-3
25870,1,0
25871,2,-3
25872,0,1
25873,1,3
25874,1,0
25875,0,0
25876,3,1
25877,0,-2
25878,3,3
25879,3,1
25880,1,2
25881,0,-2
25882,0,-2
25883,0,1
25884,3,-1
25885,3,3
25886,1,2
25887,0,1
25888,2,-2
25889,0,1
25890,2,-1
25891,3,1
25892,2,-3
25893,2,1
25894,2,1
25895,0,0
25896,1,3
25897,0,-1
25898,3,1
25899,3,1
25900,0,1
25901,2,1
25902,3,-3
25903,1,2
25904,1,2
25905,0,1
25906,0,0
25907,3,0
25908,0,1
25909,1,-1
25910,1,2
25911,2,0
25912,1,1
25913,2,-1
25914,0,0
25915,1,3
25916,1,0
25917,1,1
25918,0,1
25919,3,1
25920,2,-1
25921,3,1
25922,3,3
25923,3,1
25924,3,3
25925,0,1
25926,1,2
25927,2,1
25928,2,1
25929,0,0
25930,3,0
25931,3,0
25932,1,2
25933,0,1
25934,3,0
25935,1,1
25936,0,1
25937,1,1
25938,1,2
25939,2,1
25940,2,2
25941,1,2
25942,0,1
25943,2,1
25944,3,0
25945,1,2
25946,0,-1
25947,0,-3
25948,3,1
25949,2,0
25950,0,0
25951,2,-4
25952,3,0
25953,1,1
25954,3,0
25955,0,1
25956,2,-2
25957,2,-3
25958,1,-1
25959,2,2
25960,0,0
25961,3,3
25962,3,1
25963,0,0
25964,2,-1
25965,1,2
25966,0,1
25967,3,-1
25968,0,0
25969,3,1
25970,2,-1
25971,0,1
25972,1,1
25973,0,1
25974,3,2
25975,3,1
25976,2,1
25977,0,1
25978,1,3
25979,2,1
25980,0,1
25981,2,-1
25982,3,1
25983,2,3
25984,1,1
25985,1,3
25986,1,2
25987,0,0
25988,2,-1
25989,1,2
25990,0,1
25991,2,-1
25992,2,1
25993,0,0
25994,0,-2
25995,3,0
25996,3,1
25997,1,2
25998,1,1
25999,2,0
26000,1,2
26001,1,1
26002,1,3
26003,2,-1
26004,1,0
26005,2,1
26006,2,1
26007,2,-2
26008,2,3
26009,0,2
26010,3,-1
26011,2,3
26012,3,1
26013,3,1
26014,2,-1
26015,0,1
26016,1,0
26017,1,2
26018,2,1
26019,0,-1
26020,0,1
26021,1,2
26022,3,1
26023,1,2
26024,2,3
26025,3,1
26026,3,2
26027,3,-2
26028,3,0
26029,2,-3
26030,2,1
26031,2,-1
26032,2,1
26033,3,-2
26034,3,1
26035,1,2
26036,1,2
26037,3,0
26038,3,2
26039,2,-1
26040,0,-5
26041,1,1
26042,2,-3
26043,2,0
26044,2,0
26045,2,0
26046,2,-1
26047,3,0
26048,2,1
26049,3,1
26050,0,1
26051,3,1
26052,2,1
26053,3,0
26054,1,3
26055,0,0
26056,1,-2
26057,0,-1
26058,3,1
26059,0,0
26060,3,1
26061,2,-3
26062,3,1
26063,2,-2
26064,0,-1
26065,0,1
26066,3,3
26067,2,1
26068,1,1
26069,3,-1
26070,2,1
26071,3,1
26072,3,-2
26073,0,1
26074,0,0
26075,3,1
26076,0,2
26077,2,1
26078,0,1
26079,0,0
26080,2,-1
26081,1,2
26082,0,1
26083,3,0
26084,0,1
26085,2,0
26086,0,1
26087,3,1
26088,1,2
26089,0,1
26090,1,1
26091,2,-1
26092,2,0
26093,2,3
26094,3,2
26095,0,0
26096,2,-1
26097,2,1
26098,2,-1
26099,0,-4
26100,2,0
26101,0,1
26102,0,0
26103,2,-1
26104,2,1
26105,0,1
26106,0,-2
26107,0,-1
26108,2,0
26109,2,-1
26110,2,-1
26111,3,1
26112,0,1
26113,3,2
26114,0,-1
26115,3,1
26116,0,0
26117,2,-2
26118,3,1
26119,3,1
26120,2,3
26121,2,-5
26122,0,0
26123,1,2
26124,2,1
26125,2,-1
26126,3,2
26127,2,3
26128,2,1
26129,2,1
26130,1,0
26131,1,1
26132,2,-1
26133,0,1
26134,2,-3
26135,2,-1
26136,0,0
26137,2,1
26138,3,1
26139,3,1
26140,2,1
26141,2,1
26142,2,-2
26143,0,-1
26144,2,-1
26145,1,2
26146,0,1
26147,2,1
26148,1,-1
26149,0,1
26150,0,0
26151,1,1
26152,3,1
26153,3,1
26154,3,1
26155,0,0
26156,3,3
26157,2,1
26158,2,1
26159,1,2
26160,1,0
26161,0,0
26162,0,0
26163,1,0
26164,0,1
26165,1,1
26166,0,1
26167,1,2
26168,3,1
26169,0,1
26170,2,-1
26171,1,2
26172,2,1
26173,2,1
26174,3,1
26175,2,-2
26176,1,2
26177,0,0
26178,3,1
26179,2,1
26180,0,0
26181,3,0
26182,1,1
26183,3,1
26184,3,1
26185,2,-3
26186,2,-1
26187,2,-2
26188,2,-1
26189,3,3
26190,0,-1
26191,2,-2
26192,1,2
26193,3,1
26194,0,0
26195,2,1
26196,0,-2
26197,1,1
26198,2,1
26199,1,2
26200,0,1
26201,0,-3
26202,2,0
26203,0,1
26204,1,2
26205,1,-4
26206,3,1
26207,0,-1
26208,3,1
26209,2,-1
26210,3,0
26211,2,-1
26212,3,2
26213,1,1
26214,2,0
26215,0,1
26216,1,2
26217,0,1
26218,2,-1
26219,0,0
26220,0,1
26221,2,0
26222,3,1
26223,0,-2
26224,3,1
26225,3,1
26226,0,-1
26227,3,-2
26228,3,0
26229,1,1
26230,0,0
26231,1,2
26232,0,1
26233,0,1
26234,0,-1
26235,0,3
26236,1,2
26237,3,0
26238,1,1
26239,0,1
26240,1,2
26241,1,2
26242,2,1
26243,3,1
26244,3,1
26245,1,2
26246,2,1
26247,1,2
26248,3,0
26249,2,1
26250,2,1
26251,3,1
26252,0,0
26253,1,1
26254,0,-2
26255,2,0
26256,3,-1
26257,0,1
26258,3,0
26259,0,1
26260,2,1
26261,2,-1
26262,1,-3
26263,0,1
26264,1,3
26265,1,1
26266,3,1
26267,1,0
26268,2,-1
26269,0,1
26270,1,2
26271,2,2
26272,3,3
26273,1,3
26274,3,0
26275,3,-1
26276,3,1
26277,1,0
26278,2,1
26279,1,1
26280,2,-1
26281,2,0
26282,1,2
26283,0,1
26284,2,-1
26285,3,1
26286,0,-3
26287,2,1
26288,3,-1
26289,1,2
26290,3,1
26291,3,1
26292,1,1
26293,1,-1
26294,0,1
26295,0,0
26296,2,3
26297,3,1
26298,2,1
26299,3,1
26300,0,0
26301,3,1
26302,0,0
26303,1,0
26304,3,1
26305,1,2
26306,2,3
26307,3,1
26308,2,1
26309,3,1
26310,1,2
26311,3,2
26312,1,2
26313,3,0
26314,2,-3
26315,1,1
26316,2,0
26317,1,2
26318,2,-2
26319,2,-1
26320,2,-2
26321,2,0
26322,1,1
26323,2,0
26324,2,0
26325,2,-1
26326,1,2
26327,1,2
26328,3,1
26329,1,1
26330,0,1
26331,3,0
26332,0,0
26333,1,0
26334,3,0
26335,2,1
26336,3,0
26337,1,1
26338,3,1
26339,3,0
26340,3,1
26341,2,0
26342,3,1
26343,0,1
26344,2,0
26345,3,1
26346,0,1
26347,3,1
26348,0,1
26349,3,1
26350,0,0
26351,1,1
26352,2,1
26353,1,2
26354,3,0
26355,3,1
26356,0,-1
26357,3,0
26358,2,-2
26359,2,1
26360,2,1
26361,0,-4
26362,3,1
26363,0,1
26364,0,-1
26365,2,1
26366,1,1
26367,1,2
26368,3,1
26369,3,1
26370,2,1
26371,1,2
26372,0,1
26373,2,-2
26374,3,1
26375,3,0
26376,3,1
26377,3,1
26378,1,1
26379,2,1
26380,3,1
26381,2,2
26382,1,1
26383,1,1
26384,3,1
26385,1,1
26386,1,2
26387,3,-1
26388,2,-2
26389,1,-2
26390,1,0
26391,3,1
26392,3,0
26393,2,-1
26394,3,-1
26395,2,0
26396,3,3
26397,0,3
26398,3,-1
26399,1,2
26400,1,1
26401,2,-2
26402,2,-1
26403,0,3
26404,1,1
26405,2,1
26406,3,1
26407,0,1
26408,1,2
26409,0,1
26410,3,0
26411,2,1
26412,0,2
26413,0,0
26414,2,-1
26415,2,0
26416,3,-1
26417,3,0
26418,1,1
26419,1,-1
26420,0,2
26421,2,1
26422,2,0
26423,0,1
26424,1,1
26425,3,0
26426,0,-4
26427,2,1
26428,2,0
26429,3,1
26430,1,2
26431,1,1
26432,1,2
26433,1,2
26434,3,1
26435,3,1
26436,3,-1
26437,1,2
26438,3,1
26439,2,1
26440,2,1
26441,2,1
26442,3,1
26443,2,1
26444,3,-1
26445,0,-2
26446,0,3
26447,1,2
26448,3,1
26449,2,1
26450,1,-3
26451,2,-3
26452,0,0
26453,2,0
26454,0,1
26455,0,0
26456,1,2
26457,3,0
26458,3,1
26459,3,2
26460,3,1
26461,0,1
26462,2,-2
26463,2,1
26464,0,3
26465,2,1
26466,2,1
26467,1,1
26468,0,-1
26469,2,-1
26470,1,1
26471,2,0
26472,3,1
26473,1,2
26474,0,1
26475,1,1
26476,1,2
26477,2,1
26478,2,-1
26479,0,1
26480,1,2
26481,3,3
26482,0,0
26483,1,0
26484,2,1
26485,1,-2
26486,0,1
26487,1,0
26488,1,0
26489,0,1
26490,3,0
26491,1,1
26492,2,0
26493,0,3
26494,0,0
26495,0,1
26496,0,-1
26497,3,0
26498,3,1
26499,3,-3
26500,2,1
26501,3,-4
26502,3,1
26503,0,-1
26504,2,-2
26505,0,1
26506,2,0
26507,2,-4
26508,2,1
26509,0,0
26510,0,1
26511,2,-1
26512,0,-1
26513,0,3
26514,3,0
26515,0,1
26516,2,1
26517,0,-3
26518,1,1
26519,2,-3
26520,0,0
26521,0,-1
26522,2,1
26523,2,1
26524,3,1
26525,3,1
26526,2,1
26527,1,2
26528,3,1
26529,1,-4
26530,3,-4
26531,1,2
26532,2,-2
26533,3,1
26534,3,-1
26535,0,0
26536,2,1
26537,3,1
26538,3,1
26539,2,0
26540,2,1
26541,1,2
26542,2,1
26543,0,1
26544,2,3
26545,1,1
26546,0,-3
26547,0,0
26548,2,1
26549,2,1
26550,1,2
26551,3,3
26552,1,2
26553,2,0
26554,2,1
26555,0,1
26556,1,2
26557,1,2
26558,2,1
26559,3,0
26560,3,1
26561,2,-2
26562,0,2
26563,2,1
26564,0,2
26565,2,1
26566,2,1
26567,0,0
26568,2,0
26569,1,-2
26570,2,-1
26571,2,3
26572,2,1
26573,2,1
26574,2,1
26575,3,1
26576,2,-6
26577,3,1
26578,2,1
26579,2,1
26580,2,1
26581,1,-1
26582,3,-2
26583,3,1
26584,1,-1
26585,2,1
26586,3,1
26587,2,-5
26588,2,1
26589,2,-1
26590,3,1
26591,1,2
26592,0,1
26593,0,0
26594,3,2
26595,1,2
26596,3,-1
26597,3,0
26598,0,-3
26599,2,1
26600,1,-2
26601,0,1
26602,2,0
26603,2,1
26604,2,-2
26605,0,1
26606,2,1
26607,0,1
26608,0,0
26609,3,0
26610,3,1
26611,3,1
26612,2,1
26613,2,1
26614,2,0
26615,2,1
26616,3,3
26617,2,1
26618,0,-1
26619,0,-1
26620,0,1
26621,1,2
26622,1,-2
26623,0,3
26624,1,1
26625,2,1
26626,3,3
26627,0,0
26628,2,3
26629,0,0
26630,2,1
26631,2,-1
26632,0,1
26633,1,0
26634,0,-1
26635,1,2
26636,2,1
26637,0,1
26638,0,0
26639,1,2
26640,1,2
26641,3,2
26642,3,1
26643,3,2
26644,2,0
26645,3,0
26646,3,3
26647,0,0
26648,2,1
26649,2,1
26650,0,1
26651,1,2
26652,0,1
26653,2,1
26654,3,0
26655,2,-1
26656,0,1
26657,1,0
26658,2,0
26659,0,1
26660,2,1
26661,3,-3
26662,1,-1
26663,2,-3
26664,3,-1
26665,2,0
26666,3,-1
26667,0,-2
26668,2,-2
26669,0,1
26670,3,1
26671,3,1
26672,1,0
26673,2,-3
26674,2,2
26675,1,1
26676,0,1
26677,1,2
26678,2,1
26679,3,1
26680,0,0
26681,1,2
26682,3,-2
26683,0,1
26684,0,1
26685,0,1
26686,1,2
26687,3,-1
26688,2,-2
26689,1,0
26690,2,1
26691,3,0
26692,2,-3
26693,1,2
26694,3,1
26695,0,1
26696,0,1
26697,3,2
26698,0,1
26699,3,0
26700,3,1
26701,2,1
26702,3,1
26703,0,1
26704,0,1
26705,1,2
26706,2,1
26707,0,-2
26708,0,2
26709,1,1
26710,1,2
26711,2,3
26712,2,-3
26713,1,2
26714,3,1
26715,2,0
26716,0,1
26717,1,0
26718,2,1
26719,3,0
26720,2,-2
26721,2,2
26722,0,1
26723,1,1
26724,0,1
26725,2,1
26726,1,1
26727,1,2
26728,1,2
26729,0,1
26730,3,0
26731,3,1
26732,2,-1
26733,0,1
26734,1,-3
26735,1,2
26736,3,1
26737,1,2
26738,0,1
26739,0,1
26740,1,2
26741,0,0
26742,2,-1
26743,1,-2
26744,1,2
26745,3,3
26746,0,0
26747,3,1
26748,0,-1
26749,1,2
26750,0,0
26751,1,-2
26752,1,2
26753,1,2
26754,2,1
26755,3,0
26756,2,1
26757,0,-1
26758,1,-1
26759,3,1
26760,2,-1
26761,2,3
26762,3,0
26763,1,1
26764,2,-1
26765,0,0
26766,2,-2
26767,1,2
26768,3,1
26769,2,1
26770,2,1
26771,1,1
26772,3,1
26773,0,-2
26774,2,-4
26775,0,1
26776,0,0
26777,0,0
26778,0,1
26779,2,1
26780,3,1
26781,2,0
26782,2,-2
26783,2,-1
26784,2,1
26785,0,0
26786,0,1
26787,2,1
26788,3,0
26789,2,1
26790,3,0
26791,0,0
26792,0,-1
26793,2,0
26794,2,-2
26795,3,0
26796,2,0
26797,2,1
26798,0,0
26799,3,1
26800,3,1
26801,3,-1
26802,2,1
26803,2,1
26804,3,1
26805,0,-1
26806,3,1
26807,2,-2
26808,2,1
26809,0,1
26810,1,1
26811,3,1
26812,0,1
26813,2,3
26814,2,1
26815,0,1
26816,0,-1
26817,0,0
26818,2,0
26819,0,1
26820,2,2
26821,3,-1
26822,3,0
26823,3,1
26824,3,-2
26825,1,2
26826,0,0
26827,2,0
26828,3,0
26829,2,1
26830,3,3
26831,2,1
26832,1,1
26833,0,0
26834,1,-2
26835,1,3
26836,1,1
26837,2,0
26838,0,1
26839,2,1
26840,2,-1
26841,2,1
26842,1,2
26843,2,-2
26844,1,0
26845,0,3
26846,1,2
26847,0,1
26848,1,1
26849,2,-5
26850,0,-1
26851,0,1
26852,2,0
26853,3,-1
26854,2,1
26855,0,0
26856,1,2
26857,2,-1
26858,2,1
26859,3,0
26860,2,1
26861,1,1
26862,1,2
26863,3,0
26864,2,0
26865,2,0
26866,2,-3
26867,2,-1
26868,0,1
26869,2,1
26870,0,3
26871,2,1
26872,1,2
26873,2,0
26874,3,0
26875,1,0
26876,2,1
26877,3,3
26878,2,1
26879,1,1
26880,3,1
26881,2,-1
26882,2,-2
26883,2,1
26884,2,1
26885,2,-1
26886,2,1
26887,1,2
26888,2,-1
26889,0,2
26890,2,1
26891,3,0
26892,3,0
26893,1,0
26894,2,-2
26895,1,2
26896,3,1
26897,1,1
26898,2,1
26899,1,2
26900,3,1
26901,3,1
26902,3,1
26903,1,1
26904,0,-2
26905,0,-2
26906,0,3
26907,2,1
26908,2,3
26909,3,1
26910,3,1
26911,1,2
26912,2,0
26913,1,2
26914,2,0
26915,0,1
26916,2,0
26917,3,-1
26918,2,1
26919,0,0
26920,2,0
26921,3,1
26922,3,2
26923,2,1
26924,3,0
26925,0,1
26926,1,2
26927,3,1
26928,2,-1
26929,0,1
26930,2,1
26931,3,-1
26932,3,1
26933,0,1
26934,1,2
26935,0,0
26936,0,1
26937,1,2
26938,3,3
26939,2,1
26940,0,-1
26941,3,1
26942,2,0
26943,2,1
26944,0,0
26945,0,1
26946,2,-3
26947,1,0
26948,2,1
26949,3,0
26950,0,1
26951,2,3
26952,1,1
26953,2,-2
26954,3,1
26955,2,1
26956,3,0
26957,2,-3
26958,0,1
26959,3,1
26960,1,2
26961,0,1
26962,2,1
26963,0,0
26964,1,-1
26965,2,1
26966,2,1
26967,1,3
26968,2,1
26969,3,1
26970,2,2
26971,3,1
26972,3,3
26973,1,2
26974,2,1
26975,1,-1
26976,3,0
26977,3,1
26978,1,2
26979,0,1
26980,0,1
26981,3,1
26982,2,0
26983,1,1
26984,3,0
26985,0,-1
26986,2,1
26987,2,1
26988,0,-5
26989,1,1
26990,3,1
26991,0,-4
26992,2,0
26993,0,0
26994,3,1
26995,0,0
26996,0,0
26997,1,2
26998,1,-2
26999,3,0
27000,1,1
27001,1,3
27002,2,1
27003,0,1
27004,1,1
27005,0,-4
27006,3,0
27007,2,1
27008,1,1
27009,1,1
27010,2,-1
27011,1,1
27012,2,0
27013,2,-1
27014,0,1
27015,0,1
27016,3,1
27017,0,1
27018,2,1
27019,0,1
27020,2,1
27021,3,1
27022,2,2
27023,1,2
27024,3,3
27025,0,1
27026,2,0
27027,0,-1
27028,2,0
27029,2,1
27030,2,1
27031,3,-1
27032,3,1
27033,0,-2
27034,0,0
27035,3,-2
27036,3,0
27037,1,-1
27038,3,-1
27039,2,0
27040,3,1
27041,3,0
27042,2,1
27043,1,-1
27044,1,0
27045,0,-2
27046,3,3
27047,3,-1
27048,1,1
27049,1,2
27050,0,1
27051,2,0
27052,3,1
27053,0,1
27054,0,1
27055,2,0
27056,0,-6
27057,0,1
27058,1,-1
27059,1,3
27060,2,3
27061,2,1
27062,3,2
27063,2,0
27064,0,0
27065,1,2
27066,2,0
27067,2,0
27068,0,-1
27069,2,0
27070,0,-1
27071,0,-1
27072,2,1
27073,2,1
27074,2,-2
27075,0,1
27076,1,1
27077,1,2
27078,3,1
27079,0,-7
27080,3,-2
27081,3,-1
27082,3,0
27083,1,2
27084,3,1
27085,0,2
27086,2,1
27087,3,3
27088,2,0
27089,3,1
27090,2,-2
27091,0,-2
27092,2,1
27093,3,1
27094,2,0
27095,0,0
27096,2,0
27097,3,2
27098,0,1
27099,2,1
27100,2,1
27101,3,0
27102,2,-4
27103,0,-1
27104,1,2
27105,3,-1
27106,0,0
27107,2,1
27108,2,1
27109,1,3
27110,3,1
27111,3,0
27112,0,0
27113,3,1
27114,0,1
27115,2,-2
27116,2,2
27117,3,0
27118,0,1
27119,2,-1
27120,2,0
27121,0,1
27122,0,-1
27123,0,1
27124,1,3
27125,3,1
27126,2,0
27127,2,0
27128,0,2
27129,2,1
27130,0,1
27131,1,2
27132,2,2
27133,1,1
27134,0,-1
27135,0,0
27136,1,-2
27137,2,3
27138,3,-4
27139,2,1
27140,1,2
27141,2,-1
27142,0,1
27143,3,0
27144,2,-1
27145,3,0
27146,0,0
27147,0,1
27148,1,3
27149,2,-3
27150,1,2
27151,1,2
27152,0,0
27153,3,1
27154,0,1
27155,3,1
27156,0,0
27157,2,1
27158,2,-1
27159,0,1
27160,2,1
27161,2,1
27162,3,1
27163,3,3
27164,1,1
27165,0,0
27166,3,0
27167,2,1
27168,3,1
27169,0,1
27170,1,1
27171,1,0
27172,3,0
27173,2,1
27174,0,1
27175,0,2
27176,1,2
27177,0,1
27178,0,-2
27179,2,0
27180,1,1
27181,2,0
27182,0,-1
27183,3,3
27184,1,2
27185,2,-2
27186,1,2
27187,0,1
27188,3,-1
27189,3,3
27190,2,1
27191,0,-2
27192,3,-2
27193,2,1
27194,2,0
27195,2,0
27196,2,2
27197,3,1
27198,3,0
27199,3,0
27200,2,0
27201,1,2
27202,3,1
27203,2,-1
27204,1,2
27205,2,-1
27206,0,1
27207,2,0
27208,3,1
27209,0,1
27210,3,1
27211,3,3
27212,3,1
27213,1,2
27214,2,1
27215,1,2
27216,3,-1
27217,1,2
27218,3,3
27219,2,1
27220,2,1
27221,0,-1
27222,3,3
27223,2,1
27224,2,1
27225,2,3
27226,2,2
27227,0,-2
27228,0,1
27229,0,1
27230,3,2
27231,3,0
27232,0,1
27233,0,1
27234,1,2
27235,0,1
27236,2,3
27237,2,-1
27238,1,2
27239,3,0
27240,3,1
27241,0,1
27242,0,1
27243,1,2
27244,1,0
27245,1,1
27246,2,1
27247,2,-1
27248,0,-1
27249,3,0
27250,3,1
27251,1,2
27252,3,-1
27253,1,0
27254,3,1
27255,0,-1
27256,0,0
27257,3,-4
27258,0,0
27259,3,-1
27260,1,2
27261,2,1
27262,2,0
27263,1,2
27264,1,1
27265,3,1
27266,3,0
27267,1,1
27268,3,0
27269,3,1
27270,0,0
27271,2,3
27272,2,-1
27273,3,1
27274,3,0
27275,1,1
27276,0,1
27277,3,1
27278,3,0
27279,2,0
27280,3,1
27281,3,0
27282,2,0
27283,0,1
27284,2,3
27285,1,2
27286,3,1
27287,0,1
27288,3,1
27289,3,1
27290,3,-3
27291,3,-3
27292,1,2
27293,2,-1
27294,0,0
27295,2,-2
27296,2,-1
27297,2,-2
27298,1,2
27299,0,1
27300,3,0
27301,2,1
27302,1,1
27303,2,3
27304,3,1
27305,0,1
27306,0,3
27307,1,2
27308,1,2
27309,1,2
27310,1,2
27311,2,0
27312,2,1
27313,0,1
27314,0,-2
27315,1,3
27316,3,1
27317,0,1
27318,1,2
27319,3,-1
27320,3,0
27321,0,3
27322,1,-4
27323,3,1
27324,2,-1
27325,3,3
27326,0,0
27327,2,0
27328,1,2
27329,0,-2
27330,3,1
27331,1,2
27332,1,0
27333,0,1
27334,3,1
27335,2,-1
27336,0,0
27337,2,-2
27338,1,2
27339,1,1
27340,2,-1
27341,1,3
27342,3,1
27343,2,1
27344,0,1
27345,2,1
27346,3,1
27347,3,1
27348,2,1
27349,0,1
27350,1,1
27351,0,0
27352,1,2
