a,action,reward
22825,2,0
22826,1,1
22827,0,0
22828,3,0
22829,0,1
22830,0,0
22831,0,0
22832,0,1
22833,0,2
22834,0,-1
22835,0,1
22836,0,-2
22837,1,0
22838,1,2
22839,3,0
22840,0,0
22841,2,1
22842,0,-1
22843,3,3
22844,0,1
22845,2,0
22846,0,0
22847,2,3
22848,0,1
22849,3,0
22850,2,-1
22851,0,1
22852,1,2
22853,0,0
22854,2,1
22855,1,2
22856,3,1
22857,1,2
22858,0,1
22859,0,-2
22860,0,1
22861,2,1
22862,1,2
22863,0,1
22864,0,2
22865,0,1
22866,0,1
22867,3,1
22868,0,1
22869,0,0
22870,3,1
22871,3,1
22872,1,2
22873,2,1
22874,3,0
22875,0,1
22876,0,-1
22877,3,1
22878,0,2
22879,2,1
22880,1,2
22881,1,2
22882,0,-1
22883,0,0
22884,3,-1
22885,0,-2
22886,0,-1
22887,0,2
22888,2,-1
22889,0,-1
22890,1,2
22891,0,1
22892,1,1
22893,0,-6
22894,0,1
22895,0,1
22896,0,1
22897,2,1
22898,1,2
22899,0,-1
22900,0,0
22901,0,0
22902,1,2
22903,1,2
22904,1,2
22905,3,0
22906,0,1
22907,0,1
22908,0,1
22909,0,-1
22910,1,2
22911,1,0
22912,3,0
22913,1,2
22914,1,2
22915,1,1
22916,1,2
22917,1,2
22918,2,1
22919,3,-1
22920,1,2
22921,0,0
22922,0,0
22923,0,0
22924,0,1
22925,2,0
22926,1,2
22927,3,0
22928,0,0
22929,0,-2
22930,0,0
22931,1,3
22932,2,-5
22933,0,0
22934,0,-1
22935,0,1
22936,3,3
22937,0,1
22938,2,1
22939,3,1
22940,0,1
22941,2,1
22942,0,1
22943,0,1
22944,0,1
22945,0,1
22946,0,1
22947,3,1
22948,0,-1
22949,2,0
22950,0,0
22951,1,3
22952,1,2
22953,0,-2
22954,2,1
22955,2,3
22956,0,2
22957,1,2
22958,0,1
22959,0,1
22960,3,1
22961,2,1
22962,2,1
22963,1,2
22964,0,1
22965,0,1
22966,0,1
22967,0,0
22968,1,2
22969,0,-4
22970,1,0
22971,3,0
22972,3,0
22973,0,0
22974,0,3
22975,0,1
22976,2,1
22977,3,1
22978,0,1
22979,0,0
22980,0,0
22981,0,0
22982,3,-1
22983,1,1
22984,1,2
22985,0,1
22986,0,2
22987,0,-2
22988,0,1
22989,1,2
22990,3,1
22991,1,2
22992,1,2
22993,2,0
22994,0,0
22995,2,-1
22996,2,0
22997,1,2
22998,0,1
22999,0,3
23000,1,2
23001,0,0
23002,2,-1
23003,2,-1
23004,0,1
23005,3,1
23006,0,1
23007,0,-3
23008,3,1
23009,3,-3
23010,1,2
23011,2,0
23012,0,1
23013,1,2
23014,0,-1
23015,0,1
23016,0,-3
23017,0,-4
23018,2,1
23019,0,1
23020,3,1
23021,0,1
23022,1,3
23023,1,1
23024,0,-1
23025,1,2
23026,1,1
23027,1,1
23028,0,1
23029,0,0
23030,0,0
23031,1,-1
23032,0,-2
23033,0,-1
23034,1,2
23035,0,-1
23036,0,1
23037,0,1
23038,1,2
23039,0,1
23040,1,2
23041,3,1
23042,3,0
23043,0,1
23044,0,1
23045,2,-2
23046,1,2
23047,0,3
23048,1,2
23049,1,2
23050,1,3
23051,2,-1
23052,1,2
23053,3,0
23054,1,3
23055,0,1
23056,0,1
23057,0,0
23058,0,1
23059,0,1
23060,0,1
23061,3,3
23062,0,0
23063,0,0
23064,2,0
23065,0,-1
23066,0,1
23067,1,2
23068,1,2
23069,2,1
23070,3,0
23071,0,1
23072,0,0
23073,0,1
23074,1,2
23075,0,1
23076,0,-3
23077,0,1
23078,0,1
23079,0,0
23080,3,1
23081,2,-1
23082,0,-3
23083,2,-1
23084,1,1
23085,0,-1
23086,1,0
23087,2,0
23088,3,1
23089,0,1
23090,0,1
23091,1,2
23092,0,0
23093,1,1
23094,3,0
23095,3,0
23096,3,0
23097,0,0
23098,1,2
23099,0,-3
23100,0,0
23101,0,0
23102,0,0
23103,0,-1
23104,1,2
23105,0,1
23106,3,-1
23107,0,1
23108,0,1
23109,3,1
23110,0,1
23111,2,0
23112,2,1
23113,0,1
23114,2,-2
23115,2,1
23116,0,-1
23117,1,0
23118,1,2
23119,1,2
23120,1,2
23121,1,2
23122,0,0
23123,1,1
23124,0,1
23125,3,1
23126,2,1
23127,0,-1
23128,0,1
23129,1,2
23130,0,1
23131,0,1
23132,0,-2
23133,3,0
23134,0,-1
23135,0,-2
23136,1,1
23137,1,2
23138,0,2
23139,1,2
23140,0,1
23141,2,1
23142,2,1
23143,2,1
23144,1,2
23145,0,1
23146,0,0
23147,0,2
23148,1,3
23149,0,3
23150,0,3
23151,3,0
23152,0,-2
23153,1,0
23154,3,1
23155,0,1
23156,0,0
23157,1,2
23158,1,1
23159,0,-1
23160,0,1
23161,2,-4
23162,1,2
23163,1,2
23164,2,1
23165,2,-1
23166,3,1
23167,0,-2
23168,2,1
23169,0,0
23170,3,1
23171,1,2
23172,0,1
23173,0,3
23174,1,2
23175,1,0
23176,0,1
23177,1,3
23178,0,3
23179,0,1
23180,0,0
23181,1,2
23182,1,2
23183,1,2
23184,0,-1
23185,1,1
23186,0,-1
23187,1,2
23188,0,1
23189,3,3
23190,0,0
23191,0,1
23192,1,-2
23193,0,1
23194,1,2
23195,1,-1
23196,0,0
23197,0,0
23198,2,1
23199,1,2
23200,3,0
23201,0,0
23202,3,0
23203,0,1
23204,1,2
23205,1,2
23206,0,1
23207,3,1
23208,0,1
23209,0,-1
23210,0,1
23211,3,0
23212,0,1
23213,1,1
23214,1,1
23215,1,3
23216,2,1
23217,0,1
23218,1,0
23219,1,-4
23220,0,-1
23221,0,-1
23222,0,-3
23223,0,3
23224,1,-2
23225,0,0
23226,0,1
23227,1,2
23228,3,0
23229,0,0
23230,3,1
23231,1,-1
23232,0,0
23233,1,1
23234,0,0
23235,0,1
23236,0,1
23237,1,2
23238,0,1
23239,0,1
23240,2,1
23241,3,1
23242,2,0
23243,0,-1
23244,1,2
23245,0,1
23246,2,-1
23247,2,1
23248,0,1
23249,2,1
23250,0,-1
23251,1,2
23252,0,1
23253,2,-1
23254,1,0
23255,0,1
23256,0,1
23257,1,1
23258,0,0
23259,0,1
23260,3,1
23261,0,1
23262,3,0
23263,0,1
23264,0,1
23265,0,1
23266,2,2
23267,2,0
23268,0,-1
23269,2,2
23270,3,-1
23271,2,1
23272,1,1
23273,1,2
23274,2,0
23275,1,2
23276,0,0
23277,0,0
23278,0,-2
23279,0,-2
23280,2,0
23281,1,2
23282,0,-1
23283,0,1
23284,3,1
23285,2,-2
23286,1,2
23287,0,0
23288,3,1
23289,1,2
23290,1,2
23291,3,-1
23292,0,3
23293,0,-6
23294,1,3
23295,1,1
23296,1,2
23297,1,0
23298,2,-2
23299,0,1
23300,3,-1
23301,3,-1
23302,1,2
23303,2,1
23304,0,0
23305,0,0
23306,1,2
23307,0,-1
23308,0,2
23309,1,3
23310,1,1
23311,1,3
23312,0,1
23313,0,1
23314,2,-1
23315,2,1
23316,2,0
23317,0,1
23318,2,1
23319,3,1
23320,2,0
23321,3,3
23322,0,1
23323,1,1
23324,3,1
23325,0,-1
23326,2,-4
23327,1,2
23328,1,2
23329,0,2
23330,2,-1
23331,0,1
23332,0,1
23333,0,-1
23334,0,-4
23335,0,-2
23336,2,-2
23337,3,-1
23338,0,0
23339,0,3
23340,0,1
23341,1,1
23342,0,0
23343,2,3
23344,0,3
23345,2,1
23346,0,1
23347,2,1
23348,3,1
23349,2,1
23350,0,3
23351,1,2
23352,3,1
23353,1,1
23354,1,2
23355,2,-4
23356,0,-1
23357,3,0
23358,2,1
23359,0,0
23360,2,-2
23361,3,-1
23362,2,-1
23363,0,1
23364,0,-5
23365,0,-2
23366,0,1
23367,0,1
23368,0,-1
23369,3,-2
23370,0,1
23371,3,1
23372,1,2
23373,1,2
23374,0,1
23375,3,-2
23376,2,0
23377,1,1
23378,0,-1
23379,0,0
23380,3,1
23381,0,0
23382,0,1
23383,0,0
23384,0,1
23385,1,1
23386,0,1
23387,3,-1
23388,1,1
23389,2,1
23390,2,-1
23391,2,0
23392,3,1
23393,0,1
23394,3,2
23395,1,1
23396,0,-2
23397,1,2
23398,2,1
23399,0,2
23400,0,1
23401,0,0
23402,2,1
23403,1,2
23404,2,0
23405,1,2
23406,2,-2
23407,0,0
23408,0,0
23409,0,-3
23410,0,1
23411,2,-1
23412,2,0
23413,0,-2
23414,0,-2
23415,2,1
23416,1,2
23417,2,-1
23418,0,0
23419,1,2
23420,0,1
23421,1,2
23422,0,0
23423,1,0
23424,0,-2
23425,1,1
23426,2,0
23427,0,-1
23428,0,-1
23429,2,-4
23430,1,2
23431,3,1
23432,0,-2
23433,0,3
23434,0,-3
23435,1,2
23436,0,3
23437,1,1
23438,0,2
23439,1,2
23440,0,3
23441,0,0
23442,2,0
23443,0,1
23444,0,0
23445,0,-1
23446,0,0
23447,1,2
23448,1,2
23449,1,1
23450,0,2
23451,1,1
23452,0,0
23453,0,-1
23454,0,3
23455,2,1
23456,0,1
23457,0,-3
23458,1,2
23459,3,1
23460,1,2
23461,0,3
23462,1,1
23463,1,3
23464,0,-1
23465,1,2
23466,0,-2
23467,1,2
23468,3,1
23469,2,1
23470,1,2
23471,1,0
23472,2,-1
23473,1,2
23474,1,2
23475,0,1
23476,1,1
23477,3,0
23478,0,1
23479,0,1
23480,1,2
23481,3,0
23482,2,1
23483,1,0
23484,0,3
23485,0,1
23486,0,1
23487,2,1
23488,1,2
23489,1,2
23490,0,1
23491,1,3
23492,1,2
23493,3,1
23494,1,2
23495,0,-1
23496,1,2
23497,1,-1
23498,3,1
23499,0,1
23500,2,0
23501,2,-3
23502,1,2
23503,3,2
23504,1,2
23505,2,1
23506,0,-1
23507,1,1
23508,3,1
23509,3,1
23510,1,2
23511,0,1
23512,1,1
23513,3,1
23514,0,0
23515,0,1
23516,0,-1
23517,0,1
23518,3,2
23519,0,3
23520,0,2
23521,0,2
23522,1,2
23523,1,2
23524,1,2
23525,3,0
23526,1,3
23527,3,1
23528,2,1
23529,0,-2
23530,1,1
23531,0,2
23532,0,1
23533,1,2
23534,3,1
23535,1,2
23536,0,2
23537,0,1
23538,1,2
23539,1,0
23540,0,-1
23541,3,1
23542,1,2
23543,2,1
23544,0,-3
23545,2,1
23546,0,0
23547,1,2
23548,1,2
23549,0,1
23550,0,-1
23551,0,1
23552,2,1
23553,0,1
23554,1,2
23555,0,0
23556,2,-1
23557,1,2
23558,2,1
23559,0,0
23560,1,1
23561,0,-2
23562,0,-1
23563,1,2
23564,1,2
23565,1,2
23566,0,1
23567,2,-2
23568,1,2
23569,0,1
23570,0,-1
23571,0,0
23572,0,0
23573,0,1
23574,2,-1
23575,0,1
23576,0,0
23577,3,1
23578,0,1
23579,1,2
23580,0,1
23581,0,0
23582,1,2
23583,0,1
23584,2,-2
23585,3,-1
23586,1,2
23587,1,2
23588,0,-1
23589,1,2
23590,0,-1
23591,0,0
23592,0,-1
23593,3,-1
23594,0,2
23595,3,1
23596,3,-2
23597,3,0
23598,0,1
23599,1,2
23600,0,1
23601,0,1
23602,1,2
23603,0,3
23604,3,0
23605,3,1
23606,2,0
23607,1,2
23608,3,0
23609,0,-2
23610,0,1
23611,1,2
23612,0,1
23613,0,0
23614,0,0
23615,3,1
23616,0,3
23617,1,0
23618,0,0
23619,1,2
23620,0,1
23621,0,1
23622,1,2
23623,1,2
23624,2,-2
23625,3,1
23626,1,2
23627,0,-1
23628,1,1
23629,0,1
23630,0,1
23631,0,-1
23632,2,1
23633,3,0
23634,0,1
23635,0,-1
23636,3,-1
23637,0,0
23638,3,-1
23639,3,-2
23640,3,1
23641,0,1
23642,3,1
23643,3,1
23644,2,1
23645,0,1
23646,3,-1
23647,1,1
23648,0,-1
23649,0,-2
23650,0,2
23651,0,1
23652,0,0
23653,1,2
23654,2,-2
23655,2,1
23656,3,0
23657,0,1
23658,2,-1
23659,1,2
23660,0,1
23661,0,1
23662,0,1
23663,0,-1
23664,1,-3
23665,0,0
23666,3,1
23667,0,0
23668,3,1
23669,3,3
23670,3,1
23671,3,0
23672,0,1
23673,0,-4
23674,0,-1
23675,0,2
23676,0,0
23677,3,0
23678,0,1
23679,3,1
23680,1,1
23681,3,1
23682,0,-1
23683,0,1
23684,0,1
23685,0,2
23686,3,0
23687,3,1
23688,0,1
23689,0,1
23690,2,1
23691,2,0
23692,0,-1
23693,0,1
23694,0,2
23695,1,1
23696,1,2
23697,0,0
23698,2,-4
23699,0,-1
23700,0,0
23701,0,1
23702,0,-1
23703,3,0
23704,1,2
23705,0,1
23706,0,3
23707,0,-1
23708,0,1
23709,1,2
23710,0,1
23711,0,1
23712,1,0
23713,0,1
23714,0,-1
23715,2,3
23716,0,1
23717,1,2
23718,0,1
23719,1,2
23720,3,0
23721,2,-2
23722,2,1
23723,0,1
23724,0,0
23725,0,0
23726,2,1
23727,3,1
23728,1,2
23729,1,2
23730,3,1
23731,3,1
23732,0,-1
23733,1,1
23734,1,3
23735,0,0
23736,0,1
23737,1,2
23738,1,0
23739,0,1
23740,0,1
23741,1,2
23742,0,0
23743,0,0
23744,3,0
23745,2,-1
23746,1,1
23747,1,2
23748,0,-2
23749,0,1
23750,1,1
23751,0,1
23752,2,-1
23753,0,0
23754,0,-2
23755,0,0
23756,0,1
23757,1,2
23758,0,1
23759,0,3
23760,0,1
23761,3,0
23762,0,0
23763,0,0
23764,1,0
23765,1,2
23766,1,2
23767,0,1
23768,1,1
23769,0,0
23770,0,-1
23771,1,2
23772,0,1
23773,0,2
23774,0,0
23775,0,1
23776,2,0
23777,0,3
23778,1,2
23779,0,1
23780,0,1
23781,1,2
23782,0,0
23783,3,3
23784,0,1
23785,1,2
23786,0,1
23787,0,1
23788,0,0
23789,1,2
23790,1,2
23791,0,1
23792,0,-1
23793,2,0
23794,0,1
23795,0,2
23796,0,1
23797,0,0
23798,3,3
23799,1,2
23800,1,1
23801,2,-3
23802,0,0
23803,2,-4
23804,0,-2
23805,0,1
23806,1,3
23807,1,0
23808,1,2
23809,1,2
23810,0,1
23811,0,0
23812,1,-1
23813,2,1
23814,0,-1
23815,0,1
23816,1,0
23817,1,1
23818,1,0
23819,3,1
23820,0,2
23821,2,3
23822,0,0
23823,1,2
23824,2,-1
23825,0,0
23826,0,1
23827,0,1
23828,0,-1
23829,3,2
23830,1,2
23831,1,0
23832,0,1
23833,0,1
23834,2,1
23835,0,1
23836,0,2
23837,1,1
23838,1,0
23839,0,1
23840,0,1
23841,2,-3
23842,3,3
23843,1,2
23844,0,1
23845,0,0
23846,1,2
23847,0,-1
23848,3,0
23849,0,3
23850,0,3
23851,0,1
23852,3,-3
23853,0,0
23854,1,2
23855,1,3
23856,0,1
23857,1,1
23858,1,2
23859,0,3
23860,0,1
23861,3,2
23862,1,1
23863,1,2
23864,0,1
23865,0,1
23866,0,1
23867,1,2
23868,0,1
23869,0,1
23870,0,-1
23871,0,1
23872,1,2
23873,2,-1
23874,1,-2
23875,3,0
23876,0,-2
23877,1,2
23878,3,1
23879,1,1
23880,0,1
23881,1,2
23882,1,1
23883,0,1
23884,1,2
23885,1,2
23886,1,2
23887,2,-3
23888,1,2
23889,0,1
23890,3,-1
23891,0,1
23892,0,0
23893,0,-2
23894,0,-1
23895,1,2
23896,0,-1
23897,0,0
23898,0,0
23899,3,1
23900,0,2
23901,3,0
23902,0,3
23903,0,3
23904,3,-3
23905,1,1
23906,0,0
23907,2,-2
23908,0,0
23909,1,1
23910,0,0
23911,3,-1
23912,1,1
23913,0,1
23914,0,0
23915,1,0
23916,3,-3
23917,0,1
23918,0,1
23919,1,1
23920,0,0
23921,0,3
23922,2,0
23923,0,0
23924,3,-1
23925,0,1
23926,0,1
23927,0,1
23928,0,1
23929,2,0
23930,3,1
23931,0,1
23932,0,0
23933,1,1
23934,1,2
23935,2,1
23936,0,2
23937,0,0
23938,2,1
23939,0,1
23940,0,0
23941,3,1
23942,1,2
23943,0,1
23944,3,2
23945,1,1
23946,1,3
23947,0,0
23948,1,2
23949,1,2
23950,0,0
23951,0,1
23952,1,2
23953,1,2
23954,1,2
23955,1,1
23956,0,-3
23957,3,-4
23958,1,0
23959,0,1
23960,0,-2
23961,1,2
23962,0,-3
23963,1,0
23964,1,2
23965,0,1
23966,1,1
23967,1,2
23968,3,-2
23969,0,1
23970,0,0
23971,1,2
23972,2,1
23973,0,0
23974,1,2
23975,3,1
23976,0,1
23977,2,-1
23978,2,3
23979,3,1
23980,1,-3
23981,3,1
23982,1,1
23983,0,1
23984,1,3
23985,0,0
23986,1,2
23987,1,2
23988,2,-3
23989,0,1
23990,1,2
23991,2,-3
23992,2,0
23993,0,3
23994,1,1
23995,1,-2
23996,0,2
23997,3,0
23998,0,1
23999,1,2
24000,3,1
24001,0,1
24002,0,-2
24003,1,2
24004,1,1
24005,1,2
24006,0,3
24007,2,1
24008,1,2
24009,3,-1
24010,2,-1
24011,2,0
24012,0,3
24013,3,0
24014,0,1
24015,0,1
24016,0,2
24017,0,-1
24018,0,0
24019,1,1
24020,0,1
24021,2,1
24022,3,2
24023,1,2
24024,0,-1
24025,1,1
24026,0,0
24027,0,1
24028,1,0
24029,0,1
24030,0,1
24031,0,1
24032,0,0
24033,2,-1
24034,3,1
24035,1,3
24036,3,1
24037,1,2
24038,0,1
24039,0,3
24040,2,1
24041,0,-1
24042,0,1
24043,2,1
24044,2,0
24045,0,1
24046,1,2
24047,0,-2
24048,1,0
24049,0,-1
24050,1,2
24051,1,2
24052,1,2
24053,1,1
24054,0,1
24055,0,1
24056,2,-1
24057,0,1
24058,0,-2
24059,0,2
24060,0,-1
24061,1,2
24062,3,1
24063,0,1
24064,0,-1
24065,0,0
24066,1,1
24067,1,-1
24068,1,3
24069,1,0
24070,2,1
24071,3,1
24072,0,0
24073,0,1
24074,1,2
24075,2,-1
24076,1,2
24077,0,-2
24078,0,-1
24079,3,0
24080,3,1
24081,2,2
24082,0,1
24083,3,1
24084,2,0
24085,0,-1
24086,0,1
24087,1,1
24088,0,-1
24089,1,2
24090,1,2
24091,1,2
24092,2,-1
24093,1,3
24094,0,-2
24095,0,0
24096,3,0
24097,0,-3
24098,2,1
24099,2,1
24100,3,-1
24101,0,-1
24102,1,2
24103,3,1
24104,0,-1
24105,3,-1
24106,0,1
24107,0,1
24108,0,1
24109,0,0
24110,1,2
24111,0,1
24112,0,0
24113,1,0
24114,1,1
24115,0,1
24116,0,2
24117,0,1
24118,0,0
24119,0,-1
24120,3,0
24121,1,2
24122,2,-1
24123,1,1
24124,2,0
24125,0,0
24126,0,2
24127,1,2
24128,2,1
24129,0,1
24130,2,3
24131,1,1
24132,1,2
24133,0,0
24134,2,1
24135,2,1
24136,0,1
24137,1,0
24138,0,-1
24139,2,-1
24140,0,0
24141,1,1
24142,0,1
24143,2,0
24144,1,2
24145,0,0
24146,1,2
24147,2,1
24148,1,2
24149,1,0
24150,2,-1
24151,0,1
24152,1,2
24153,1,2
24154,2,0
24155,1,3
24156,3,1
24157,3,1
24158,0,0
24159,0,0
24160,3,-2
24161,1,1
24162,0,1
24163,0,0
24164,2,1
24165,3,-1
24166,0,3
24167,1,2
24168,3,1
24169,1,1
24170,3,1
24171,0,1
24172,1,2
24173,1,1
24174,3,1
24175,1,1
24176,1,2
24177,1,2
24178,1,2
24179,1,1
24180,0,0
24181,3,0
24182,0,-1
24183,0,3
24184,1,2
24185,0,-2
24186,1,-1
24187,0,0
24188,1,1
24189,3,1
24190,0,1
24191,0,0
24192,0,1
24193,1,2
24194,0,1
24195,1,2
24196,0,-1
24197,0,0
24198,3,0
24199,0,1
24200,0,1
24201,2,3
24202,0,1
24203,1,2
24204,1,2
24205,0,2
24206,1,3
24207,3,-1
24208,0,0
24209,0,0
24210,0,1
24211,3,1
24212,0,1
24213,0,1
24214,3,1
24215,0,-1
24216,1,-1
24217,1,2
24218,0,-5
24219,0,1
24220,1,2
24221,0,0
24222,0,0
24223,0,1
24224,2,0
24225,0,-3
24226,3,1
24227,1,1
24228,0,-1
24229,3,1
24230,0,0
24231,0,-2
24232,1,2
24233,3,0
24234,0,1
24235,2,1
24236,0,0
24237,2,0
24238,2,-1
24239,2,-9
24240,1,2
24241,2,-1
24242,0,-1
24243,0,1
24244,3,1
24245,1,2
24246,1,1
24247,1,1
24248,1,1
24249,2,1
24250,1,2
24251,0,1
24252,2,1
24253,1,-4
24254,0,0
24255,3,2
24256,0,0
24257,1,1
24258,3,0
24259,0,1
24260,2,1
24261,2,1
24262,2,3
24263,0,1
24264,0,1
24265,0,1
24266,0,1
24267,0,1
24268,0,3
24269,3,-1
24270,2,-1
24271,0,1
24272,1,2
24273,1,2
24274,0,-4
24275,1,2
24276,3,-2
24277,2,1
24278,0,3
24279,0,2
24280,1,2
24281,1,2
24282,2,1
24283,1,2
24284,0,2
24285,3,1
24286,0,3
24287,1,1
24288,1,1
24289,1,2
24290,3,1
24291,1,3
24292,0,1
24293,1,1
24294,0,1
24295,0,2
24296,0,1
24297,2,1
24298,1,3
24299,0,0
24300,1,1
24301,3,-1
24302,3,-5
24303,3,1
24304,2,-1
24305,1,2
24306,2,1
24307,0,-2
24308,0,1
24309,1,1
24310,1,1
24311,1,-1
24312,0,-1
24313,2,1
24314,1,1
24315,0,1
24316,0,0
24317,0,0
24318,0,1
24319,0,1
24320,1,-1
24321,0,1
24322,0,2
24323,0,0
24324,0,1
24325,1,2
24326,0,0
24327,2,0
24328,0,-1
24329,0,0
24330,2,0
24331,1,2
24332,1,1
24333,2,1
24334,2,-1
24335,0,-3
24336,2,0
24337,0,1
24338,3,0
24339,2,1
24340,1,2
24341,0,3
24342,3,0
24343,1,1
24344,1,2
24345,0,-2
24346,0,0
24347,3,0
24348,1,2
24349,0,1
24350,2,3
24351,2,0
24352,0,0
24353,0,1
24354,0,2
24355,1,2
24356,3,0
24357,3,-2
24358,1,2
24359,0,1
24360,2,1
24361,1,-1
24362,0,1
24363,0,0
24364,1,2
24365,0,1
24366,0,0
24367,3,1
24368,2,1
24369,0,0
24370,1,2
24371,0,3
24372,0,2
24373,3,-2
24374,0,-1
24375,3,1
24376,2,-2
24377,2,1
24378,0,3
24379,2,1
24380,2,3
24381,1,1
24382,0,-1
24383,0,-3
24384,1,-1
24385,2,1
24386,0,0
24387,0,0
24388,1,1
24389,3,1
24390,1,2
24391,1,2
24392,1,2
24393,1,2
24394,0,1
24395,1,2
24396,1,1
24397,0,0
24398,2,0
24399,0,0
24400,0,1
24401,0,1
24402,0,3
24403,2,1
24404,3,0
24405,0,-1
24406,0,1
24407,0,1
24408,1,0
24409,0,-6
24410,3,0
24411,1,3
24412,2,0
24413,1,1
24414,2,1
24415,0,3
24416,2,3
24417,0,0
24418,2,-1
24419,0,0
24420,1,2
24421,1,1
24422,1,2
24423,0,0
24424,1,2
24425,3,-1
24426,1,3
24427,1,2
24428,0,3
24429,0,1
24430,2,0
24431,0,1
24432,2,1
24433,1,0
24434,0,1
24435,0,1
24436,3,0
24437,1,2
24438,2,-2
24439,0,1
24440,0,2
24441,2,1
24442,1,2
24443,0,0
24444,0,1
24445,0,1
24446,1,2
24447,2,1
24448,0,0
24449,0,0
24450,2,0
24451,1,2
24452,1,2
24453,1,1
24454,0,1
24455,0,1
24456,0,1
24457,0,1
24458,0,0
24459,0,0
24460,2,1
24461,0,-1
24462,1,2
24463,0,0
24464,2,0
24465,0,1
24466,0,3
24467,0,-1
24468,0,1
24469,3,1
24470,3,0
24471,3,-2
24472,3,2
24473,0,1
24474,0,1
24475,1,2
24476,1,2
24477,0,0
24478,2,1
24479,1,2
24480,0,0
24481,3,0
24482,0,1
24483,0,0
24484,3,1
24485,0,1
24486,0,-3
24487,1,1
24488,1,2
24489,0,1
24490,0,-1
24491,3,1
24492,0,3
24493,2,1
24494,0,1
24495,0,0
24496,3,1
24497,0,1
24498,0,-1
24499,3,1
24500,0,1
24501,1,2
24502,3,1
24503,0,1
24504,0,1
24505,2,0
24506,3,0
24507,0,3
24508,1,2
24509,2,1
24510,0,3
24511,2,1
24512,0,-1
24513,1,0
24514,2,-3
24515,0,0
24516,1,2
24517,3,0
24518,3,1
24519,3,0
24520,0,1
24521,2,1
24522,0,0
24523,0,1
24524,2,-2
24525,0,1
24526,2,0
24527,1,1
24528,3,1
24529,0,1
24530,1,2
24531,0,-1
24532,1,3
24533,0,2
24534,0,-1
24535,2,1
24536,0,-1
24537,1,2
24538,2,1
24539,0,-2
24540,2,0
24541,3,1
24542,0,1
24543,2,-1
24544,0,0
24545,0,-1
24546,3,-2
24547,2,-2
24548,3,1
24549,1,1
24550,2,1
24551,2,-1
24552,1,2
24553,0,-3
24554,3,0
24555,2,0
24556,2,0
24557,3,-1
24558,1,1
24559,2,-1
24560,1,2
24561,0,0
24562,0,0
24563,1,0
24564,0,1
24565,1,2
24566,0,1
24567,0,-1
24568,0,1
24569,2,0
24570,0,1
24571,0,0
24572,0,-1
24573,0,-3
24574,0,-1
24575,3,1
24576,3,-4
24577,0,0
24578,0,1
24579,1,0
24580,2,0
24581,2,1
24582,2,0
24583,1,0
24584,0,1
24585,2,0
24586,3,1
24587,3,1
24588,0,1
24589,2,1
24590,0,0
24591,0,-1
24592,0,1
24593,1,2
24594,0,1
24595,0,2
24596,0,0
24597,0,1
24598,1,3
24599,1,3
24600,0,-3
24601,0,1
24602,0,1
24603,3,1
24604,0,1
24605,0,1
24606,2,0
24607,0,3
24608,2,1
24609,2,-1
24610,0,1
24611,0,0
24612,0,1
24613,0,0
24614,0,1
24615,3,0
24616,2,0
24617,0,1
24618,0,1
24619,0,1
24620,0,0
24621,2,-4
24622,0,1
24623,0,3
24624,0,1
24625,1,1
24626,1,1
24627,0,0
24628,1,2
24629,0,0
24630,0,-1
24631,3,1
24632,1,2
24633,1,1
24634,0,1
24635,1,1
24636,2,0
24637,2,1
24638,0,0
24639,3,1
24640,2,-1
24641,0,3
24642,1,1
24643,0,1
24644,0,1
24645,0,3
24646,3,0
24647,0,0
24648,1,2
24649,0,1
24650,0,-4
24651,2,1
24652,0,1
24653,1,1
24654,1,3
24655,1,1
24656,1,2
24657,3,0
24658,2,1
24659,0,1
24660,0,2
24661,0,1
24662,1,-2
24663,0,0
24664,0,1
24665,0,1
24666,0,-1
24667,0,3
24668,1,2
24669,0,1
24670,0,0
24671,0,-2
24672,0,1
24673,0,0
24674,1,2
24675,0,-1
24676,1,2
24677,0,2
24678,0,1
24679,0,-1
24680,3,-1
24681,1,2
24682,0,0
24683,0,1
24684,0,1
24685,3,1
24686,0,1
24687,0,3
24688,0,1
24689,0,-1
24690,0,-4
24691,0,0
24692,0,-2
24693,0,-1
24694,3,2
24695,3,0
24696,0,1
24697,1,2
24698,2,0
24699,0,1
24700,1,0
24701,1,-1
24702,1,2
24703,2,0
24704,3,3
24705,0,1
24706,1,2
24707,2,1
24708,0,1
24709,0,1
24710,0,1
24711,2,-2
24712,0,0
24713,0,0
24714,0,1
24715,2,1
24716,0,-2
24717,1,2
24718,0,-2
24719,2,0
24720,2,-4
24721,3,1
24722,0,1
24723,0,1
24724,1,2
24725,1,0
24726,3,0
24727,0,0
24728,0,1
24729,3,1
24730,2,-3
24731,3,0
24732,1,1
24733,1,2
24734,1,1
24735,2,0
24736,3,3
24737,1,2
24738,0,3
24739,1,2
24740,0,-2
24741,2,-1
24742,3,0
24743,2,1
24744,0,0
24745,0,1
24746,2,1
24747,0,0
24748,3,1
24749,1,0
24750,0,1
24751,3,0
24752,3,-1
24753,0,1
24754,3,1
24755,3,1
24756,2,1
24757,0,0
24758,0,2
24759,2,-1
24760,0,0
24761,3,0
24762,0,1
24763,1,2
24764,1,1
24765,0,3
24766,1,2
24767,2,0
24768,2,0
24769,0,-3
24770,2,3
24771,0,-3
24772,3,1
24773,1,1
