a,action,reward
22774,0,0
22775,0,0
22776,2,1
22777,0,1
22778,2,0
22779,0,1
22780,0,0
22781,0,1
22782,1,0
22783,1,2
22784,0,0
22785,0,1
22786,0,1
22787,0,1
22788,0,-6
22789,0,0
22790,0,-1
22791,1,2
22792,0,1
22793,3,0
22794,0,0
22795,0,0
22796,0,1
22797,0,-1
22798,2,-1
22799,0,1
22800,0,0
22801,1,2
22802,1,2
22803,3,0
22804,0,0
22805,0,-2
22806,0,1
22807,0,1
22808,0,2
22809,0,1
22810,0,-1
22811,0,-3
22812,0,0
22813,0,1
22814,0,0
22815,0,1
22816,0,1
22817,0,0
22818,0,0
22819,2,0
22820,0,1
22821,0,1
22822,0,1
22823,0,-1
22824,0,0
22825,0,1
22826,0,0
22827,0,0
22828,0,0
22829,0,1
22830,0,0
22831,0,0
22832,0,1
22833,2,2
22834,2,-1
22835,0,1
22836,0,-2
22837,2,0
22838,0,1
22839,0,0
22840,1,-1
22841,0,1
22842,0,-1
22843,0,3
22844,0,1
22845,0,0
22846,0,0
22847,1,3
22848,0,1
22849,0,0
22850,0,1
22851,1,2
22852,2,-1
22853,0,0
22854,3,0
22855,0,1
22856,1,2
22857,0,1
22858,0,1
22859,0,-2
22860,1,2
22861,0,1
22862,0,1
22863,0,1
22864,1,2
22865,0,1
22866,2,1
22867,0,1
22868,3,1
22869,0,0
22870,0,1
22871,0,-1
22872,0,1
22873,0,1
22874,0,0
22875,0,1
22876,0,-1
22877,0,1
22878,1,2
22879,0,1
22880,3,1
22881,0,1
22882,2,-1
22883,0,0
22884,2,-1
22885,0,-2
22886,0,-1
22887,2,-2
22888,0,-1
22889,0,-1
22890,0,1
22891,0,1
22892,0,0
22893,0,-6
22894,0,1
22895,0,1
22896,0,1
22897,0,0
22898,0,1
22899,0,-1
22900,0,0
22901,1,1
22902,0,1
22903,0,1
22904,0,0
22905,0,0
22906,0,1
22907,0,1
22908,0,1
22909,0,-1
22910,0,1
22911,0,-1
22912,0,2
22913,0,1
22914,2,1
22915,3,-1
22916,2,1
22917,0,1
22918,1,3
22919,0,-1
22920,0,1
22921,0,0
22922,0,0
22923,0,0
22924,0,1
22925,0,0
22926,0,1
22927,0,1
22928,0,0
22929,0,-2
22930,2,-1
22931,0,3
22932,0,-3
22933,0,0
22934,0,-1
22935,2,1
22936,0,1
22937,0,1
22938,3,1
22939,0,1
22940,1,1
22941,3,1
22942,0,1
22943,2,-1
22944,0,1
22945,0,1
22946,0,1
22947,0,1
22948,0,-1
22949,2,0
22950,0,0
22951,0,3
22952,0,1
22953,0,-2
22954,0,1
22955,2,3
22956,3,2
22957,2,1
22958,0,1
22959,0,1
22960,0,1
22961,0,1
22962,0,1
22963,0,2
22964,0,1
22965,1,2
22966,0,1
22967,0,0
22968,0,1
22969,0,-4
22970,0,-1
22971,0,0
22972,1,1
22973,0,0
22974,1,3
22975,0,1
22976,2,1
22977,0,1
22978,0,1
22979,0,0
22980,1,1
22981,0,0
22982,0,0
22983,0,0
22984,3,1
22985,0,1
22986,0,2
22987,0,-2
22988,0,1
22989,0,1
22990,0,3
22991,3,0
22992,3,1
22993,0,1
22994,2,0
22995,0,1
22996,1,0
22997,0,1
22998,0,1
22999,0,3
23000,3,2
23001,0,0
23002,0,0
23003,0,-1
23004,0,1
23005,0,1
23006,0,1
23007,1,-2
23008,0,1
23009,0,-1
23010,0,1
23011,0,0
23012,3,1
23013,0,1
23014,0,-1
23015,3,1
23016,0,-3
23017,0,-4
23018,0,1
23019,0,1
23020,0,1
23021,0,1
23022,0,3
23023,0,1
23024,0,-1
23025,0,1
23026,0,0
23027,0,0
23028,2,-1
23029,3,0
23030,0,0
23031,2,-2
23032,0,-2
23033,0,-1
23034,0,1
23035,0,-1
23036,0,1
23037,0,1
23038,0,1
23039,0,1
23040,0,1
23041,0,1
23042,0,-1
23043,0,1
23044,0,1
23045,0,-2
23046,0,1
23047,0,3
23048,0,1
23049,2,1
23050,0,3
23051,0,-1
23052,2,-1
23053,0,0
23054,0,3
23055,0,1
23056,0,1
23057,0,0
23058,0,1
23059,0,1
23060,0,1
23061,0,3
23062,2,-2
23063,0,0
23064,0,0
23065,0,-1
23066,0,1
23067,3,1
23068,0,2
23069,0,1
23070,0,-1
23071,0,1
23072,0,0
23073,0,1
23074,1,2
23075,0,1
23076,0,-3
23077,0,1
23078,0,1
23079,0,0
23080,0,1
23081,0,1
23082,0,-3
23083,0,1
23084,0,0
23085,0,-1
23086,0,0
23087,3,0
23088,0,1
23089,2,0
23090,0,1
23091,0,1
23092,0,0
23093,1,1
23094,0,0
23095,0,1
23096,0,-2
23097,2,0
23098,0,1
23099,0,-3
23100,0,0
23101,3,0
23102,0,0
23103,3,-3
23104,2,1
23105,0,1
23106,0,-1
23107,0,1
23108,1,2
23109,0,1
23110,0,1
23111,3,0
23112,2,1
23113,3,1
23114,0,-2
23115,0,3
23116,0,-1
23117,0,0
23118,0,1
23119,0,1
23120,0,1
23121,2,-1
23122,0,0
23123,0,0
23124,0,1
23125,0,3
23126,0,1
23127,1,0
23128,0,1
23129,0,1
23130,0,1
23131,1,2
23132,2,-4
23133,3,0
23134,0,-1
23135,0,-2
23136,0,0
23137,0,1
23138,2,2
23139,0,1
23140,0,1
23141,0,1
23142,2,1
23143,2,1
23144,0,1
23145,0,1
23146,3,0
23147,0,2
23148,1,3
23149,2,3
23150,0,3
23151,0,0
23152,1,-1
23153,0,-1
23154,0,1
23155,0,1
23156,0,0
23157,2,1
23158,0,0
23159,0,-1
23160,0,1
23161,0,-2
23162,0,1
23163,0,1
23164,0,1
23165,1,2
23166,1,2
23167,0,-2
23168,0,-1
23169,3,0
23170,0,1
23171,2,1
23172,1,2
23173,0,3
23174,0,1
23175,0,-1
23176,0,1
23177,2,3
23178,0,3
23179,0,1
23180,0,0
23181,0,2
23182,0,1
23183,0,1
23184,0,-1
23185,3,0
23186,0,-1
23187,0,1
23188,0,1
23189,0,1
23190,0,0
23191,0,1
23192,0,-2
23193,1,2
23194,0,1
23195,2,-2
23196,1,1
23197,0,0
23198,2,1
23199,0,1
23200,0,1
23201,0,0
23202,0,0
23203,0,1
23204,0,1
23205,0,1
23206,0,1
23207,1,2
23208,0,1
23209,2,-1
23210,3,1
23211,0,0
23212,3,1
23213,2,-1
23214,0,0
23215,0,3
23216,0,1
23217,0,1
23218,0,1
23219,0,-4
23220,1,0
23221,0,-1
23222,0,-3
23223,0,3
23224,0,-3
23225,1,0
23226,2,1
23227,0,1
23228,0,1
23229,2,2
23230,0,1
23231,0,-2
23232,0,0
23233,0,0
23234,0,0
23235,0,1
23236,1,2
23237,0,1
23238,0,1
23239,0,1
23240,3,1
23241,0,1
23242,0,0
23243,0,-1
23244,0,1
23245,0,1
23246,1,2
23247,0,1
23248,0,1
23249,3,1
23250,0,-1
23251,0,1
23252,0,1
23253,0,-1
23254,0,-1
23255,0,1
23256,0,1
23257,0,0
23258,0,0
23259,0,1
23260,3,1
23261,0,1
23262,0,0
23263,0,1
23264,3,1
23265,3,1
23266,0,2
23267,0,0
23268,0,-1
23269,0,0
23270,0,-1
23271,0,1
23272,0,1
23273,3,1
23274,1,1
23275,0,1
23276,0,0
23277,0,0
23278,2,-1
23279,2,-3
23280,1,-1
23281,3,1
23282,0,-1
23283,0,1
23284,0,1
23285,0,-1
23286,2,1
23287,0,0
23288,0,1
23289,0,1
23290,0,1
23291,0,0
23292,0,3
23293,0,-6
23294,0,3
23295,0,0
23296,0,2
23297,0,-1
23298,0,0
23299,2,1
23300,0,-2
23301,3,-1
23302,0,0
23303,0,3
23304,1,1
23305,0,0
23306,0,1
23307,0,-1
23308,1,2
23309,0,1
23310,0,0
23311,2,2
23312,0,1
23313,3,1
23314,0,-1
23315,0,1
23316,0,0
23317,0,1
23318,0,1
23319,2,0
23320,0,1
23321,0,3
23322,3,1
23323,1,1
23324,0,1
23325,1,1
23326,0,-2
23327,0,1
23328,0,1
23329,0,2
23330,2,-1
23331,3,1
23332,0,1
23333,0,-1
23334,0,-4
23335,0,-2
23336,0,-1
23337,1,-1
23338,0,0
23339,0,3
23340,0,1
23341,0,0
23342,0,0
23343,0,3
23344,0,3
23345,1,2
23346,2,1
23347,0,1
23348,0,2
23349,0,1
23350,3,3
23351,0,1
23352,0,3
23353,0,0
23354,0,1
23355,0,-4
23356,3,-1
23357,0,0
23358,0,1
23359,0,0
23360,1,1
23361,0,-3
23362,0,1
23363,0,1
23364,0,-5
23365,0,-2
23366,0,1
23367,0,1
23368,0,-1
23369,0,-3
23370,0,1
23371,0,3
23372,0,1
23373,0,2
23374,0,1
23375,0,-3
23376,0,0
23377,0,0
23378,0,-1
23379,0,0
23380,3,1
23381,0,0
23382,0,1
23383,1,1
23384,0,1
23385,0,0
23386,1,2
23387,0,-1
23388,3,0
23389,0,1
23390,0,1
23391,0,0
23392,0,1
23393,0,1
23394,0,3
23395,0,0
23396,0,-2
23397,0,1
23398,0,1
23399,0,2
23400,0,1
23401,3,0
23402,2,1
23403,2,1
23404,0,0
23405,2,1
23406,0,0
23407,2,-2
23408,0,0
23409,1,-2
23410,0,1
23411,0,-1
23412,0,0
23413,3,0
23414,0,-2
23415,0,1
23416,0,1
23417,0,1
23418,0,0
23419,2,1
23420,1,2
23421,0,1
23422,0,0
23423,1,0
23424,0,-2
23425,3,3
23426,3,1
23427,0,-1
23428,2,-2
23429,0,-2
23430,0,1
23431,0,1
23432,0,-2
23433,0,3
23434,0,-3
23435,3,1
23436,0,3
23437,0,0
23438,0,2
23439,2,1
23440,0,3
23441,0,0
23442,0,0
23443,3,1
23444,3,0
23445,0,-1
23446,0,0
23447,0,1
23448,0,1
23449,0,0
23450,3,0
23451,1,1
23452,0,0
23453,0,-1
23454,0,3
23455,0,0
23456,0,1
23457,1,-2
23458,0,1
23459,0,1
23460,0,1
23461,0,3
23462,0,0
23463,0,3
23464,0,-1
23465,0,1
23466,0,-2
23467,2,1
23468,0,1
23469,0,1
23470,0,1
23471,0,-1
23472,0,-1
23473,0,1
23474,0,1
23475,0,1
23476,3,0
23477,0,0
23478,0,1
23479,0,1
23480,2,-1
23481,0,0
23482,0,1
23483,0,-1
23484,2,3
23485,0,1
23486,1,1
23487,1,0
23488,0,1
23489,2,1
23490,0,1
23491,0,3
23492,0,1
23493,0,3
23494,3,1
23495,0,-1
23496,0,1
23497,0,-2
23498,0,1
23499,0,1
23500,2,0
23501,0,1
23502,0,1
23503,0,2
23504,1,2
23505,0,1
23506,0,-1
23507,0,0
23508,0,0
23509,2,0
23510,0,1
23511,0,1
23512,0,0
23513,3,1
23514,0,0
23515,0,1
23516,1,0
23517,0,1
23518,1,1
23519,0,3
23520,0,2
23521,3,3
23522,0,2
23523,0,1
23524,1,2
23525,0,-1
23526,3,3
23527,0,1
23528,0,1
23529,0,-2
23530,0,0
23531,3,3
23532,0,1
23533,0,0
23534,0,1
23535,2,1
23536,0,2
23537,0,1
23538,0,1
23539,0,-3
23540,0,-1
23541,0,1
23542,0,1
23543,2,1
23544,0,-3
23545,2,1
23546,0,0
23547,0,1
23548,0,1
23549,0,1
23550,0,-1
23551,0,1
23552,0,1
23553,0,1
23554,0,1
23555,3,0
23556,0,-1
23557,3,2
23558,0,1
23559,0,0
23560,0,0
23561,0,-2
23562,0,-1
23563,0,1
23564,0,1
23565,0,1
23566,0,1
23567,1,1
23568,0,1
23569,0,1
23570,0,-1
23571,2,-2
23572,3,1
23573,0,1
23574,0,1
23575,0,1
23576,0,0
23577,1,2
23578,2,1
23579,0,1
23580,0,1
23581,2,0
23582,0,1
23583,0,1
23584,0,0
23585,0,-1
23586,2,1
23587,0,1
23588,0,-1
23589,1,2
23590,2,-1
23591,0,0
23592,0,-1
23593,1,0
23594,1,2
23595,3,1
23596,0,-4
23597,0,1
23598,0,1
23599,0,1
23600,0,1
23601,0,1
23602,0,2
23603,0,3
23604,0,0
23605,0,1
23606,0,0
23607,0,1
23608,0,-2
23609,0,-2
23610,0,1
23611,0,1
23612,0,1
23613,0,0
23614,0,0
23615,0,0
23616,0,3
23617,2,-1
23618,0,0
23619,0,1
23620,0,1
23621,0,1
23622,0,1
23623,0,1
23624,0,0
23625,0,1
23626,2,-1
23627,2,-1
23628,0,1
23629,0,1
23630,0,1
23631,0,-1
23632,0,1
23633,0,1
23634,3,1
23635,0,-1
23636,0,-1
23637,2,0
23638,0,0
23639,0,-2
23640,0,1
23641,0,1
23642,0,1
23643,1,2
23644,2,1
23645,0,1
23646,2,0
23647,0,0
23648,0,-1
23649,0,-2
23650,0,2
23651,0,1
23652,0,0
23653,0,1
23654,2,-2
23655,2,1
23656,0,0
23657,0,1
23658,0,1
23659,2,1
23660,0,1
23661,0,1
23662,0,1
23663,2,-3
23664,3,-4
23665,1,1
23666,0,1
23667,0,0
23668,3,1
23669,0,3
23670,0,1
23671,0,0
23672,0,1
23673,1,-2
23674,2,-3
23675,2,2
23676,2,1
23677,2,0
23678,0,1
23679,0,1
23680,0,0
23681,0,1
23682,2,-1
23683,0,1
23684,1,2
23685,0,2
23686,0,2
23687,2,-3
23688,0,1
23689,0,1
23690,0,1
23691,0,1
23692,0,-1
23693,3,1
23694,0,2
23695,0,0
23696,2,1
23697,0,0
23698,0,-2
23699,0,-1
23700,0,0
23701,0,1
23702,3,-1
23703,0,0
23704,0,1
23705,0,1
23706,0,3
23707,3,0
23708,0,1
23709,0,1
23710,0,1
23711,0,1
23712,0,-1
23713,0,1
23714,0,-1
23715,0,3
23716,0,1
23717,1,2
23718,0,1
23719,0,1
23720,0,0
23721,0,-2
23722,0,1
23723,0,1
23724,0,0
23725,0,0
23726,1,2
23727,0,1
23728,2,2
23729,0,0
23730,0,1
23731,0,1
23732,3,-1
23733,0,0
23734,0,3
23735,1,1
23736,0,1
23737,1,2
23738,0,-1
23739,0,1
23740,0,1
23741,0,1
23742,0,0
23743,0,0
23744,0,0
23745,0,1
23746,0,0
23747,0,1
23748,3,0
23749,1,2
23750,0,0
23751,0,1
23752,0,-1
23753,0,0
23754,0,-2
23755,0,0
23756,2,1
23757,0,1
23758,0,1
23759,0,3
23760,1,2
23761,0,0
23762,0,0
23763,0,0
23764,0,-1
23765,0,1
23766,3,1
23767,0,1
23768,0,0
23769,2,0
23770,0,-1
23771,0,1
23772,2,1
23773,0,2
23774,2,2
23775,0,1
23776,0,-2
23777,0,3
23778,3,1
23779,0,1
23780,1,2
23781,0,1
23782,2,1
23783,2,1
23784,0,1
23785,0,1
23786,3,1
23787,1,1
23788,1,1
23789,0,1
23790,2,1
23791,0,1
23792,0,-1
23793,0,0
23794,0,1
23795,0,2
23796,0,1
23797,2,-2
23798,3,3
23799,1,2
23800,0,0
23801,0,-3
23802,0,0
23803,0,-2
23804,0,-2
23805,3,1
23806,0,3
23807,0,-1
23808,1,2
23809,0,1
23810,0,1
23811,0,0
23812,2,-2
23813,1,2
23814,0,-1
23815,0,1
23816,0,0
23817,2,0
23818,0,-1
23819,3,1
23820,0,2
23821,0,3
23822,0,0
23823,0,2
23824,0,1
23825,0,0
23826,0,1
23827,1,2
23828,0,-1
23829,0,2
23830,0,1
23831,3,-2
23832,0,1
23833,0,1
23834,0,1
23835,2,1
23836,3,0
23837,0,0
23838,0,1
23839,0,1
23840,0,1
23841,0,-1
23842,0,0
23843,0,1
23844,3,1
23845,1,1
23846,0,1
23847,0,-1
23848,0,0
23849,0,3
23850,0,3
23851,1,2
23852,0,-1
23853,0,0
23854,1,2
23855,0,3
23856,0,1
23857,0,2
23858,0,1
23859,0,3
23860,0,1
23861,0,2
23862,0,0
23863,0,1
23864,0,1
23865,0,1
23866,0,1
23867,1,2
23868,0,1
23869,0,1
23870,0,-1
23871,0,1
23872,0,1
23873,0,-3
23874,0,-3
23875,0,-1
23876,0,-2
23877,0,1
23878,0,1
23879,3,0
23880,0,1
23881,0,2
23882,0,0
23883,0,1
23884,2,1
23885,0,1
23886,3,1
23887,0,-3
23888,0,1
23889,0,1
23890,0,-1
23891,3,1
23892,0,0
23893,0,-2
23894,0,-1
23895,2,1
23896,0,-1
23897,0,0
23898,0,0
23899,0,1
23900,0,2
23901,0,1
23902,3,3
23903,0,3
23904,0,-3
23905,2,-2
23906,3,0
23907,3,1
23908,0,0
23909,0,0
23910,0,0
23911,0,-1
23912,0,1
23913,0,1
23914,0,0
23915,1,0
23916,0,-2
23917,0,1
23918,0,1
23919,0,0
23920,0,0
23921,0,3
23922,0,0
23923,2,-2
23924,0,-1
23925,0,1
23926,0,1
23927,0,1
23928,0,1
23929,3,0
23930,0,3
23931,0,1
23932,0,0
23933,3,1
23934,0,2
23935,0,1
23936,0,2
23937,0,0
23938,0,0
23939,0,1
23940,2,0
23941,0,1
23942,0,1
23943,0,1
23944,0,3
23945,2,1
23946,0,3
23947,0,0
23948,0,1
23949,0,1
23950,0,0
23951,0,1
23952,0,1
23953,0,1
23954,0,1
23955,1,1
23956,2,-3
23957,0,-4
23958,1,0
23959,3,1
23960,0,-2
23961,1,2
23962,0,-3
23963,0,-1
23964,2,1
23965,2,1
23966,0,0
23967,2,1
23968,0,-2
23969,2,1
23970,0,0
23971,2,1
23972,3,1
23973,0,0
23974,0,1
23975,0,0
23976,0,1
23977,0,-1
23978,0,3
23979,0,1
23980,0,-4
23981,3,1
23982,0,0
23983,0,1
23984,0,3
23985,0,0
23986,0,1
23987,0,1
23988,0,1
23989,0,1
23990,1,2
23991,0,-1
23992,0,2
23993,0,3
23994,3,1
23995,0,-3
23996,0,2
23997,2,0
23998,3,0
23999,0,1
24000,0,1
24001,2,2
24002,0,-2
24003,0,1
24004,0,0
24005,0,1
24006,0,3
24007,0,0
24008,0,1
24009,0,-1
24010,1,2
24011,0,0
24012,0,3
24013,0,0
24014,3,1
24015,0,1
24016,3,-1
24017,0,-1
24018,0,0
24019,0,0
24020,0,1
24021,0,1
24022,0,2
24023,0,0
24024,1,0
24025,1,1
24026,3,0
24027,2,1
24028,1,0
24029,2,1
24030,0,1
24031,0,1
24032,2,0
24033,2,-1
24034,3,1
24035,2,1
24036,2,1
24037,0,1
24038,0,1
24039,0,3
24040,2,1
24041,1,1
24042,0,1
24043,0,0
24044,3,1
24045,0,1
24046,0,1
24047,0,-2
24048,1,0
24049,0,-1
24050,0,1
24051,0,1
24052,3,1
24053,0,0
24054,0,1
24055,0,1
24056,0,3
24057,0,1
24058,0,-2
24059,0,2
24060,3,0
24061,0,1
24062,0,1
24063,0,1
24064,0,-1
24065,0,0
24066,3,0
24067,3,0
24068,3,3
24069,1,0
24070,0,1
24071,3,1
24072,0,0
24073,0,1
24074,0,1
24075,0,1
24076,0,1
24077,2,-1
24078,2,-1
24079,0,0
24080,0,1
24081,0,2
24082,2,1
24083,0,1
24084,0,-1
24085,0,-1
24086,0,1
24087,0,0
24088,0,-1
24089,2,1
24090,2,1
24091,0,1
24092,0,-1
24093,0,3
24094,0,-2
24095,0,0
24096,0,-1
24097,0,-3
24098,0,1
24099,1,1
24100,0,-1
24101,0,-1
24102,2,1
24103,0,1
24104,0,-1
24105,0,0
24106,0,1
24107,0,1
24108,0,1
24109,1,1
24110,2,1
24111,0,1
24112,2,0
24113,0,-1
24114,2,0
24115,0,1
24116,0,2
24117,3,1
24118,0,0
24119,3,-1
24120,0,0
24121,2,1
24122,0,0
24123,0,0
24124,0,1
24125,0,0
24126,0,2
24127,1,2
24128,0,0
24129,0,1
24130,0,3
24131,3,-1
24132,0,1
24133,0,0
24134,0,1
24135,1,2
24136,1,2
24137,0,-1
24138,2,-3
24139,0,-1
24140,3,0
24141,1,1
24142,1,2
24143,0,0
24144,0,1
24145,0,0
24146,0,3
24147,0,1
24148,0,1
24149,3,0
24150,0,1
24151,0,1
24152,0,1
24153,2,1
24154,0,-1
24155,0,3
24156,1,1
24157,0,1
24158,0,0
24159,0,0
24160,0,-2
24161,0,0
24162,0,1
24163,0,0
24164,0,1
24165,0,-1
24166,0,3
24167,0,1
24168,0,1
24169,0,-1
24170,3,1
24171,0,1
24172,0,1
24173,0,0
24174,0,-1
24175,0,0
24176,0,1
24177,3,1
24178,2,1
24179,1,1
24180,3,0
24181,0,0
24182,0,-1
24183,3,1
24184,0,1
24185,3,-1
24186,0,-2
24187,0,0
24188,0,0
24189,0,1
24190,0,1
24191,1,1
24192,2,1
24193,0,1
24194,0,1
24195,0,1
24196,0,-1
24197,0,0
24198,0,2
24199,3,1
24200,3,1
24201,0,3
24202,1,2
24203,0,1
24204,0,1
24205,0,2
24206,0,3
24207,0,-1
24208,2,1
24209,0,0
24210,0,1
24211,0,0
24212,0,1
24213,3,3
24214,3,1
24215,0,-1
24216,0,-2
24217,0,1
24218,0,-5
24219,0,1
24220,1,2
24221,0,0
24222,0,0
24223,0,1
24224,2,0
24225,0,-3
24226,0,1
24227,3,0
24228,3,-2
24229,3,1
24230,0,0
24231,0,-2
24232,0,1
24233,0,-1
24234,1,2
24235,0,1
24236,2,0
24237,0,-1
24238,0,1
24239,0,-7
24240,0,3
24241,0,1
24242,0,-1
24243,0,1
24244,0,1
24245,0,1
24246,0,1
24247,0,0
24248,3,0
24249,3,1
24250,0,1
24251,0,1
24252,0,1
24253,0,-4
24254,0,0
24255,0,2
24256,3,0
24257,0,0
24258,0,0
24259,1,2
24260,0,1
24261,3,3
24262,0,3
24263,0,1
24264,0,1
24265,3,1
24266,2,1
24267,0,1
24268,1,3
24269,0,1
24270,0,0
24271,0,1
24272,0,1
24273,3,1
24274,0,-4
24275,0,1
24276,3,-2
24277,3,1
24278,0,3
24279,0,2
24280,1,2
24281,0,1
24282,0,1
24283,0,1
24284,0,2
24285,0,1
24286,0,3
24287,2,1
24288,0,0
24289,0,2
24290,0,1
24291,3,1
24292,3,1
24293,0,0
24294,2,0
24295,0,2
24296,0,1
24297,2,1
24298,0,3
24299,0,0
24300,0,0
24301,0,-1
24302,0,-5
24303,0,1
24304,1,0
24305,0,1
24306,0,1
24307,0,-2
24308,0,1
24309,2,0
24310,0,0
24311,0,-2
24312,2,0
24313,0,1
24314,0,0
24315,2,1
24316,0,0
24317,0,0
24318,2,-1
24319,1,2
24320,3,-1
24321,0,1
24322,0,2
24323,0,0
24324,0,1
24325,0,2
24326,0,0
24327,2,0
24328,0,-1
24329,0,0
24330,0,0
24331,0,1
24332,0,0
24333,0,1
24334,1,0
24335,3,-1
24336,0,0
24337,3,1
24338,0,0
24339,0,1
24340,0,0
24341,0,3
24342,0,0
24343,0,0
24344,0,1
24345,0,-2
24346,0,0
24347,2,0
24348,0,1
24349,2,-1
24350,0,3
24351,0,0
24352,0,0
24353,1,2
24354,0,2
24355,1,2
24356,0,0
24357,0,-2
24358,0,2
24359,0,1
24360,0,1
24361,0,-2
24362,1,2
24363,0,0
24364,0,1
24365,0,1
24366,0,0
24367,1,2
24368,0,0
24369,0,0
24370,2,1
24371,0,3
24372,0,2
24373,1,-1
24374,3,0
24375,0,1
24376,0,0
24377,1,2
24378,0,3
24379,2,1
24380,0,3
24381,0,0
24382,0,-1
24383,0,-3
24384,0,-2
24385,0,1
24386,0,0
24387,0,0
24388,0,0
24389,0,1
24390,0,1
24391,0,1
24392,1,2
24393,0,1
24394,0,1
24395,2,1
24396,0,0
24397,0,0
24398,2,0
24399,0,0
24400,0,1
24401,1,1
24402,0,3
24403,0,1
24404,3,0
24405,0,-1
24406,0,1
24407,3,1
24408,0,-1
24409,0,-6
24410,0,0
24411,0,3
24412,0,2
24413,0,0
24414,0,1
24415,0,3
24416,0,3
24417,0,0
24418,3,-2
24419,0,0
24420,0,1
24421,0,1
24422,2,1
24423,0,0
24424,0,1
24425,0,-1
24426,0,3
24427,3,2
24428,1,3
24429,0,1
24430,0,0
24431,0,1
24432,2,1
24433,0,-1
24434,0,1
24435,0,1
24436,0,-1
24437,0,1
24438,0,0
24439,0,1
24440,0,2
24441,0,1
24442,0,1
24443,0,0
24444,1,2
24445,0,1
24446,0,1
24447,2,1
24448,0,0
24449,0,0
24450,0,0
24451,0,1
24452,1,2
24453,1,1
24454,0,1
24455,0,1
24456,0,1
24457,0,1
24458,0,0
24459,0,0
24460,0,0
24461,0,-1
24462,0,1
24463,0,0
24464,0,0
24465,0,1
24466,1,3
24467,0,-1
24468,1,2
24469,3,1
24470,0,0
24471,0,-2
24472,2,2
24473,3,1
24474,3,1
24475,0,1
24476,1,2
24477,0,0
24478,0,1
24479,0,1
24480,0,0
24481,0,0
24482,0,1
24483,0,0
24484,0,1
24485,0,1
24486,0,-3
24487,0,0
24488,0,1
24489,0,1
24490,0,-1
24491,0,1
24492,0,3
24493,0,1
24494,2,1
24495,0,0
24496,0,1
24497,0,1
24498,0,-1
24499,2,-1
24500,0,1
24501,1,2
24502,1,2
24503,0,1
24504,0,1
24505,0,0
24506,0,0
24507,1,2
24508,0,1
24509,0,1
24510,0,3
24511,0,1
24512,0,-1
24513,0,-1
24514,0,-3
24515,0,0
24516,0,2
24517,0,0
24518,0,1
24519,0,0
24520,0,1
24521,0,1
24522,0,0
24523,0,1
24524,0,-1
24525,0,1
24526,0,0
24527,1,1
24528,0,1
24529,0,1
24530,0,2
24531,0,-1
24532,0,3
24533,0,2
24534,3,-1
24535,0,1
24536,0,-1
24537,0,1
24538,0,1
24539,1,-1
24540,0,0
24541,0,1
24542,0,1
24543,0,1
24544,0,0
24545,3,-1
24546,0,0
24547,1,0
24548,2,0
24549,1,1
24550,0,3
24551,0,-1
24552,0,1
24553,0,-3
24554,2,-1
24555,0,0
24556,0,0
24557,0,-1
24558,1,1
24559,0,-1
24560,0,1
24561,0,0
24562,0,0
24563,0,-1
24564,0,1
24565,0,1
24566,1,2
24567,0,-1
24568,0,1
24569,0,0
24570,0,1
24571,0,0
24572,0,-1
24573,3,-2
24574,0,-1
24575,0,1
24576,3,-4
24577,0,0
24578,0,1
24579,1,0
24580,0,0
24581,0,1
24582,0,0
24583,3,0
24584,0,1
24585,0,-1
24586,0,1
24587,0,1
24588,0,1
24589,0,1
24590,0,0
24591,0,-1
24592,0,1
24593,0,1
24594,0,1
24595,0,2
24596,1,1
24597,0,1
24598,0,3
24599,0,3
24600,3,-3
24601,0,1
24602,1,2
24603,0,1
24604,2,-1
24605,0,1
24606,0,1
24607,0,3
24608,0,1
24609,0,1
24610,0,1
24611,0,0
24612,0,1
24613,0,0
24614,3,1
24615,1,1
24616,0,0
24617,0,1
24618,3,1
24619,0,1
24620,0,0
24621,0,-2
24622,0,1
24623,0,3
24624,0,1
24625,1,1
24626,0,0
24627,0,0
24628,0,1
24629,0,0
24630,0,-1
24631,3,1
24632,3,1
24633,0,0
24634,0,1
24635,0,0
24636,0,0
24637,0,1
24638,0,0
24639,3,1
24640,0,-1
24641,0,3
24642,1,1
24643,0,1
24644,0,1
24645,2,3
24646,0,0
24647,0,0
24648,2,1
24649,0,1
24650,0,-4
24651,0,1
24652,0,1
24653,0,0
24654,0,3
24655,0,0
24656,1,2
24657,0,0
24658,0,1
24659,3,1
24660,0,2
24661,0,1
24662,0,-1
24663,0,0
24664,0,1
24665,0,1
24666,0,-1
24667,0,3
24668,3,1
24669,0,1
24670,0,0
24671,0,-2
24672,0,1
24673,0,0
24674,0,1
24675,0,-1
24676,0,2
24677,2,1
24678,0,1
24679,0,-1
24680,0,-2
24681,2,1
24682,0,0
24683,0,1
24684,3,1
24685,0,1
24686,0,1
24687,2,3
24688,0,1
24689,0,-1
24690,0,-4
24691,0,0
24692,0,-2
24693,0,-1
24694,0,2
24695,0,0
24696,0,1
24697,0,1
24698,0,0
24699,2,1
24700,0,0
24701,0,-2
24702,0,1
24703,0,0
24704,0,3
24705,0,1
24706,0,1
24707,1,2
24708,3,1
24709,0,1
24710,0,1
24711,0,-1
24712,0,0
24713,0,0
24714,1,2
24715,0,1
24716,0,-2
24717,0,1
24718,0,-2
24719,0,1
24720,2,-4
24721,0,1
